Gene	WGCNA_kTotal	Spearman_meanAbs	Variance	Variance_scaled	MX_Score	Rank_kTotal	Rank_MX	Pctl_kTotal	Pctl_MX	Rank_Sum	Rank_Prod	Rank_Combo
ENSG00000232640	380.88385404760726	0.3330721787309248	4.787839129965077	0.1739556674660842	0.05793979316552092	128	466	0.9816685912240185	0.9328810623556582	594	59648	77
ENSG00000232442	456.1613443913703	0.3311186570530957	4.460869057737251	0.16207592472371682	0.05366636253515574	7	589	0.999133949191686	0.9151270207852193	596	4123	78
ENSG00000237973	309.71029588245307	0.28898687050837685	7.586122736792264	0.27562518462644364	0.07965205953848953	459	152	0.933891454965358	0.9782043879907621	611	69768	79
ENSG00000275379	294.5334866358321	0.29994114699643887	8.416105775440103	0.3057808038012606	0.09171624502164313	534	79	0.9230658198614319	0.9887413394919169	613	42186	80
ENSG00000196747	308.83786247656207	0.31511901642289153	6.9176526862553915	0.2513377867699754	0.0792013161568611	465	154	0.9330254041570438	0.9779157043879908	619	71610	81
ENSG00000248174	313.39585724604297	0.27658607021742915	7.375331769182713	0.2679665556560487	0.07411581657860652	440	185	0.936633949191686	0.9734411085450346	625	81400	82
ENSG00000247627	353.75500790173885	0.2972960033274046	5.70748158237864	0.2073688654239101	0.061649934905066886	244	381	0.9649249422632794	0.9451501154734411	625	92964	83
ENSG00000260563	412.59738050166413	0.3363289868932442	4.383598196541225	0.15926845691409308	0.05356659875796724	37	593	0.9948036951501155	0.9145496535796767	630	21941	84
ENSG00000225783	315.6319476880567	0.2570572208263321	7.743186216253121	0.28133174277564327	0.07231835592813539	423	207	0.9390877598152425	0.9702655889145496	630	87561	85
ENSG00000212283	316.10865730547073	0.30664082362397693	6.421023119872369	0.2332938372222844	0.07153741439223929	420	219	0.9395207852193995	0.9685334872979214	639	91980	86
ENSG00000265401	354.21256923037004	0.36538452673410876	4.585258109164263	0.16659532896414642	0.0608713554296778	239	403	0.9656466512702079	0.9419745958429562	642	96317	87
ENSG00000212443	281.9424154329854	0.3076305482171682	8.675788200947277	0.3152157970063564	0.09697000843977702	590	54	0.9149826789838337	0.9923498845265589	644	31860	88
ENSG00000273703	282.7736513931388	0.2995316086171273	8.776700983773864	0.3188822423517301	0.09551531101105036	586	60	0.9155600461893765	0.9914838337182448	646	35160	89
ENSG00000262246	422.05941014337657	0.31891152106279175	4.548627497313569	0.16526443576552197	0.05270473258756665	28	623	0.9961027713625866	0.9102193995381063	651	17444	90
ENSG00000257698	391.24274034954846	0.294326302546539	5.05964976377439	0.1838313126047761	0.054106390531240715	94	572	0.9865762124711316	0.917580831408776	666	53768	91
ENSG00000267100	395.9412702589394	0.32540506492209187	4.535455139276681	0.164785846934066	0.05362214921982164	82	591	0.9883083140877598	0.914838337182448	673	48462	92
ENSG00000184260	333.85850709259887	0.307717318700562	5.620219911307219	0.20419840337967976	0.06283538517093083	328	349	0.9528002309468823	0.9497690531177829	677	114472	93
ENSG00000147912	412.5242027560693	0.31651056099303543	4.537362093398465	0.16485513194303927	0.05217839029387224	38	641	0.9946593533487298	0.9076212471131639	679	24358	94
ENSG00000261534	402.4269166673072	0.3018776775891715	4.819666526565204	0.17511204633951624	0.052862417866860544	64	617	0.9909064665127021	0.9110854503464203	681	39488	95
ENSG00000142684	343.723960028644	0.3292592390237601	5.088999740117287	0.18489767982937408	0.060879269357878546	280	402	0.9597286374133949	0.9421189376443418	682	112560	96
ENSG00000259943	407.0111215891181	0.2618953963665382	5.499145518489456	0.19979943001320863	0.05232655091711768	48	637	0.993215935334873	0.9081986143187067	685	30576	97
ENSG00000273983	276.3339398744507	0.2990015063991165	8.818202430826311	0.32039010669864054	0.09579712453826718	628	58	0.9094976905311778	0.9917725173210161	686	36424	98
ENSG00000240024	396.61768870506927	0.29688874785397684	4.936159949163818	0.17934458016813265	0.05324538784051407	81	605	0.9884526558891455	0.9128175519630485	686	49005	99
ENSG00000259865	431.64692367949795	0.3166743406568891	4.454592011453722	0.1618478619700765	0.05125306497610117	17	670	0.9976905311778291	0.9034353348729792	687	11390	100
ENSG00000267372	308.3494685050471	0.3167538863494254	6.181439329698673	0.22458908399177566	0.07113946518605246	467	224	0.9327367205542725	0.9678117782909931	691	104608	101
ENSG00000264940	275.3055861630893	0.3008205999216184	8.770587755962795	0.31866013158414164	0.09585953195424335	636	57	0.9083429561200924	0.9919168591224018	693	36252	102
ENSG00000228434	371.28285187131297	0.3206345650189817	4.792059670771379	0.17410901158920505	0.055825367196789606	167	527	0.976039260969977	0.9240762124711317	694	88009	103
