cohort	representation	cell_tech_id	tumour_id	n_methods	p_consensus	sample_id	cell_line	cell_line_canonical	cell_line_display
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-E2-A15G-01A-11R-A12D-07	4	1	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-E2-A15J-01A-11R-A12P-07	4	1	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-E2-A15O-01A-11R-A115-07	4	1	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-E2-A15R-01A-11R-A115-07	4	1	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-E2-A1IE-01A-11R-A13Q-07	4	1	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-E2-A56Z-01A-12R-A29R-07	4	1	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-JL-A3YX-01A-11R-A22U-07	4	1	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-S3-AA11-01A-31R-A41B-07	4	1	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-Z7-A8R6-01A-11R-A41B-07	4	1	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-A8-A09C-01A-11R-A00Z-07	3	0.75	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-BH-A0H9-01A-11R-A056-07	3	0.75	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-B6-A0IB-01A-11R-A034-07	2	0.5	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-B6-A0X0-01A-21R-A115-07	2	0.5	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-B6-A0RM-01A-11R-A084-07	1	0.25	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_KPL_1_lib581296_7997_4	TCGA-BH-A0E7-01A-11R-A034-07	1	0.25	NG-29643_KPL_1_lib581296_7997_4	KPL_1	KPL_1	KPL_1
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-A2-A0CW-01A-21R-A115-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-A2-A0D3-01A-11R-A115-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-A2-A0ER-01A-21R-A034-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-A2-A0YG-01A-21R-A109-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-A8-A09E-01A-11R-A00Z-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-AO-A0J7-01A-11R-A034-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-AR-A0U3-01A-11R-A109-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-B6-A0WV-01A-11R-A109-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-B6-A2IU-01A-32R-A18M-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-BH-A0W3-01A-11R-A109-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-BH-A18L-01A-32R-A12D-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-BH-A1FG-01A-11R-A13Q-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-C8-A1HO-01A-11R-A13Q-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-E2-A105-01A-11R-A10J-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-E2-A106-01A-11R-A10J-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-E2-A15F-01A-11R-A115-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-E2-A15G-01A-11R-A12D-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-E2-A15O-01A-11R-A115-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-E2-A15R-01A-11R-A115-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-E2-A1IE-01A-11R-A13Q-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-E9-A245-01A-22R-A16F-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-JL-A3YX-01A-11R-A22U-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-OL-A5D8-01A-11R-A27Q-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-S3-AA11-01A-31R-A41B-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-Z7-A8R6-01A-11R-A41B-07	4	1	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-A8-A09C-01A-11R-A00Z-07	3	0.75	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-AC-A6NO-01A-12R-A33J-07	3	0.75	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-BH-A0B8-01A-21R-A056-07	3	0.75	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-BH-A0H9-01A-11R-A056-07	3	0.75	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-S3-A6ZG-01A-22R-A32P-07	3	0.75	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-B6-A0IO-01A-11R-A034-07	2	0.5	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-BH-A6R8-01A-21R-A33J-07	2	0.5	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-E2-A56Z-01A-12R-A29R-07	2	0.5	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-A2-A0CT-01A-31R-A056-07	1	0.25	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-A8-A0AB-01A-11R-A034-07	1	0.25	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MCF_7_lib581315_7997_4	TCGA-E2-A156-01A-11R-A12D-07	1	0.25	NG-29643_MCF_7_lib581315_7997_4	MCF_7	MCF_7	MCF_7
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-A2-A0D2-01A-21R-A034-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-A2-A0T2-01A-11R-A084-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-A2-A3XT-01A-11R-A22U-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-A7-A0CE-01A-11R-A00Z-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-A7-A13D-01A-13R-A277-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-A7-A13D-01B-04R-A277-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-A7-A13E-01A-11R-A277-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-A8-A07C-01A-11R-A034-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-A8-A07O-01A-11R-A00Z-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-AC-A2BK-01A-11R-A21T-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-AN-A0FJ-01A-11R-A00Z-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-AN-A0G0-01A-11R-A034-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-AO-A12F-01A-11R-A115-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-AR-A1AH-01A-11R-A12D-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-AR-A1AY-01A-21R-A12P-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-AR-A251-01A-12R-A169-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-AR-A256-01A-11R-A169-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-AR-A2LR-01A-12R-A18M-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-B6-A0I6-01A-11R-A034-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-BH-A0WA-01A-11R-A109-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-BH-A18T-01A-11R-A12D-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-D8-A147-01A-11R-A115-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-E2-A14N-01A-31R-A137-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-E2-A150-01A-11R-A12D-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-E2-A1LL-01A-11R-A144-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-E9-A5FL-01A-11R-A27Q-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-EW-A1P4-01A-21R-A144-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-HN-A2NL-01A-11R-A18M-07	4	1	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-AC-A7VC-01A-11R-A352-07	2	0.5	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-BH-A0BG-01A-11R-A115-07	2	0.5	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-C8-A12L-01A-11R-A115-07	2	0.5	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_231_lib581314_8005_3	TCGA-E2-A14P-01A-31R-A12D-07	2	0.5	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	MDA_MB_231	MDA_MB_231
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-5T-A9QA-01A-11R-A41B-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-A2-A0D1-01A-11R-A034-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-A7-A0CJ-01A-21R-A00Z-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-A7-A4SF-01A-11R-A266-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-A8-A06N-01A-11R-A00Z-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-A8-A06Q-01A-11R-A034-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-A8-A083-01A-21R-A00Z-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-AC-A7VB-01A-11R-A352-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-AO-A1KP-01A-11R-A13Q-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-AR-A0U3-01A-11R-A109-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-B6-A0I9-01A-11R-A034-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-B6-A0IB-01A-11R-A034-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-B6-A0WV-01A-11R-A109-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-B6-A0X0-01A-21R-A115-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-B6-A0X5-01A-21R-A109-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-BH-A0HN-01A-11R-A10U-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-BH-A18S-01A-11R-A12D-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-C8-A1HK-01A-21R-A13Q-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-D8-A1JN-01A-11R-A13Q-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-E2-A105-01A-11R-A10J-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-E2-A14O-01A-31R-A115-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-E2-A155-01A-11R-A12D-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-E2-A15S-01A-11R-A115-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-E9-A54X-01A-11R-A266-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-LL-A6FP-01A-11R-A31O-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-OL-A5RZ-01A-11R-A28M-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-S3-AA11-01A-31R-A41B-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-S3-AA12-01A-11R-A41B-07	4	1	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-A8-A0AB-01A-11R-A034-07	3	0.75	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-BH-A1FJ-01A-11R-A13Q-07	3	0.75	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-A2-A0CW-01A-21R-A115-07	2	0.5	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-E2-A107-01A-11R-A10J-07	2	0.5	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-E2-A15J-01A-11R-A12P-07	1	0.25	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MDA_MB_453_lib581289_7997_4	TCGA-E2-A15O-01A-11R-A115-07	1	0.25	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	MDA_MB_453	MDA_MB_453
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-A2-A0ER-01A-21R-A034-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-A2-A0YG-01A-21R-A109-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-A8-A09E-01A-11R-A00Z-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-AO-A0J7-01A-11R-A034-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-AR-A0U3-01A-11R-A109-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-B6-A0RM-01A-11R-A084-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-BH-A0HU-01A-11R-A034-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-BH-A0W3-01A-11R-A109-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-E2-A105-01A-11R-A10J-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-E2-A107-01A-11R-A10J-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-E2-A15G-01A-11R-A12D-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-E2-A15O-01A-11R-A115-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
brca	MX_euc	NG-29643_MFM_223_lib581297_7997_4	TCGA-E2-A1IE-01A-11R-A13Q-07	4	1	NG-29643_MFM_223_lib581297_7997_4	MFM_223	MFM_223	MFM_223
