"","StromalScore","ImmuneScore","ESTIMATEScore","TumorPurity"
"TCGA-S9-A7R8-01A-11R-A34R-07",-864.897920857005,-116.9906462939,-981.888567150906,0.895671549319342
"TCGA-S9-A7R1-01A-12R-A34R-07",-1349.70285776859,-1424.29822786501,-2774.0010856336,0.98050206020368
"TCGA-S9-A7QZ-01A-12R-A34R-07",-1455.9204016108,-1600.07126015479,-3055.99166176558,0.987793951422828
"TCGA-HT-7884-01B-11R-2403-07",-1207.05145567093,-1269.0093524727,-2476.06080814363,0.970973105840632
"TCGA-FG-A87N-01A-11R-A36H-07",-1292.42541215642,-872.064744239216,-2164.49015639564,0.959022326040159
"TCGA-FG-A87Q-01A-11R-A36H-07",18.1176281898762,571.467290425881,589.584918615757,0.770270299697859
"TCGA-P5-A5F0-01A-11R-A28M-07",-1604.76176578223,-1719.71887262339,-3324.48063840563,0.993164237195204
"TCGA-HT-7485-01A-11R-2027-07",-876.638444497367,-511.843249946402,-1388.48169444377,0.920603105915463
"TCGA-DB-A64Q-01A-11R-A29R-07",-1404.59710387568,-1110.6792354766,-2515.27633935228,0.972333873400048
"TCGA-TM-A7C5-01A-11R-A32Q-07",-1369.8000167658,-1236.23334528389,-2606.03336204969,0.975359475769259
"TCGA-S9-A7IY-01A-11R-A34F-07",-905.002622948192,-110.222301924384,-1015.22492487258,0.897836987059167
"TCGA-E1-A7YL-01A-11R-A34F-07",-183.904500681928,479.83314210235,295.928641420421,0.797035318898293
"TCGA-CS-5394-01A-01R-1470-07",-1432.91254951655,-1418.75065067082,-2851.66320018737,0.982678480721218
"TCGA-E1-A7Z4-01A-11R-A34R-07",-1125.19956636313,-91.0815202700859,-1216.28108663322,0.910439394430143
"TCGA-S9-A6U0-01A-12R-A32Q-07",256.760343899753,673.493433592364,930.253777492117,0.737430856929355
"TCGA-DB-5276-01A-01R-1470-07",-263.231857831527,149.282136532311,-113.949721299217,0.831907097959829
"TCGA-HT-8019-01A-21R-2404-07",-1154.48080681982,-1682.41755700516,-2836.89836382497,0.982274530747272
"TCGA-HT-7616-01A-11R-2256-07",-200.17619668025,312.771329640537,112.595132960287,0.812997335524117
"TCGA-P5-A736-01A-11R-A32Q-07",-268.785517563381,523.643827458078,254.858309894698,0.800661710710687
"TCGA-HT-8110-01A-11R-2404-07",-98.0829740128201,1044.23645915492,946.153485142096,0.735852486035122
"TCGA-DU-7014-01A-11R-2027-07",-832.053789358104,-540.954698138579,-1373.00848749668,0.919713795368987
"TCGA-QH-A65V-01A-11R-A29R-07",-1207.47239583831,-751.534910263584,-1959.00730610189,0.950041450775806
"TCGA-FG-A4MX-01A-11R-A26U-07",-1328.56189641592,-717.829247232494,-2046.39114364841,0.953966777575345
"TCGA-S9-A7IX-01A-12R-A34F-07",-297.227768389698,18.3754335988226,-278.852334790875,0.845094237291051
"TCGA-FG-A60K-01A-11R-A29R-07",-1329.18768552787,-780.015273895378,-2109.20295942325,0.956691395863282
"TCGA-S9-A6TZ-01A-21R-A32Q-07",-691.69132600721,-437.124280759777,-1128.81560676699,0.905053782003345
"TCGA-HT-7684-01A-11R-2256-07",-675.200508634499,-59.1534641672838,-734.353972801783,0.878925061512699
"TCGA-HW-7491-01A-11R-2027-07",-1203.61411285321,-1181.30166487961,-2384.91577773282,0.967686187853536
"TCGA-DH-A7UT-01A-12R-A34F-07",-1080.18019245151,-382.852980159732,-1463.03317261125,0.924821248462782
"TCGA-FG-7636-01A-11R-2090-07",-1230.84347911571,-684.876505587575,-1915.71998470328,0.948039027263818
"TCGA-TM-A84J-01A-11R-A36H-07",-870.2580974796,-1332.32556568565,-2202.58366316525,0.960591619916022
"TCGA-DH-A7UR-01A-11R-A33Z-07",-1143.50777108126,-1461.0759364294,-2604.58370751066,0.975312507070617
"TCGA-HT-7858-01A-11R-2403-07",-623.79881027779,237.093916058344,-386.704894219446,0.85345177754203
"TCGA-HT-7469-01A-11R-2256-07",-1146.57281460217,-986.598915214275,-2133.17172981645,0.957709674773046
"TCGA-HW-8319-01A-11R-2404-07",-1135.54220414572,-1004.05988501801,-2139.60208916374,0.957980843012332
"TCGA-CS-5397-01A-01R-1896-07",-422.673819343017,-353.089083669395,-775.762903012413,0.881807936612159
"TCGA-TQ-A7RN-01A-11R-A33Z-07",-1353.12637368294,-1181.21251755778,-2534.33889124072,0.972983703823572
"TCGA-DU-A6S2-01A-21R-A32Q-07",-1391.99051024726,-1350.70871631812,-2742.69922656537,0.979588804565102
"TCGA-DU-6404-01A-11R-1708-07",-598.647107084543,-798.3183018862,-1396.96540897074,0.921088685329813
"TCGA-DU-6404-02A-21R-A36H-07",-646.669157038335,-306.359234882152,-953.028391920487,0.893779549402175
"TCGA-HT-8104-01A-11R-2404-07",-571.486964205356,-677.916931318423,-1249.40389552378,0.912439773407639
"TCGA-DB-A4X9-01A-11R-A26U-07",-1284.18623398588,-827.485197313058,-2111.67143129894,0.956796812586574
"TCGA-E1-5322-01A-01R-1470-07",-667.833044977359,243.865114962837,-423.967930014522,0.856289692272621
"TCGA-E1-A7YW-01A-11R-A34R-07",-1042.38155599779,-507.409998568832,-1549.79155456662,0.929590589487764
"TCGA-FG-6692-01A-11R-1896-07",-724.966461917741,-196.506140688166,-921.472602605906,0.891692475558128
"TCGA-DB-A75K-01A-11R-A32Q-07",-752.304958105676,-222.81158863089,-975.116546736567,0.895229034955806
"TCGA-TQ-A7RR-01A-21R-A34F-07",-910.073614075258,-357.62341738576,-1267.69703146102,0.913535304239897
"TCGA-HW-8322-01A-11R-2404-07",-1233.11943819104,-902.432685510532,-2135.55212370158,0.95781015545967
"TCGA-DU-6399-01A-12R-1708-07",-534.683763185262,-46.063846302379,-580.747609487641,0.867948245113626
"TCGA-DU-6395-01A-13R-1708-07",-926.004885777013,-505.417823467556,-1431.42270924457,0.923046215179067
"TCGA-CS-4944-01A-01R-1470-07",-754.578323866712,-354.607497222396,-1109.18582108911,0.903824564826665
"TCGA-S9-A7QW-01A-11R-A34F-07",-1558.02390159741,-1343.55412583598,-2901.57802743338,0.984009906284223
"TCGA-FG-A4MU-01B-11R-A28M-07",-166.457770185767,352.54756030156,186.089790115793,0.806668551933708
"TCGA-E1-5304-01A-01R-1470-07",-1741.93308662419,-1561.42138402394,-3303.35447064813,0.992797488211215
"TCGA-RY-A840-01A-11R-A36H-07",-1508.49826781882,-1171.12388788211,-2679.62215570093,0.977685676597664
"TCGA-QH-A6CS-01A-11R-A31N-07",-591.721850992996,-305.230496749861,-896.952347742857,0.890057514833454
"TCGA-FG-A60L-01A-12R-A31N-07",-713.419264454349,159.4013194221,-554.017945032248,0.865992892714378
"TCGA-TQ-A7RH-01A-12R-A34F-07",-709.980639435308,-118.49415555923,-828.474794994538,0.885430573530206
"TCGA-E1-A7YQ-01A-11R-A34R-07",316.872428151512,901.087704361025,1217.96013251254,0.708257396433472
"TCGA-DB-5279-01A-03R-2347-07",-1024.49902516818,-960.625890226929,-1985.1249153951,0.951231074362845
"TCGA-DU-A76R-01A-11R-A32Q-07",-844.767510866234,-1152.64360049011,-1997.41111135635,0.951785860501285
"TCGA-P5-A5EZ-01A-11R-A27Q-07",-766.657497477035,-242.20048187888,-1008.85797935591,0.897425067212726
"TCGA-E1-5302-01A-01R-1470-07",-587.361984653471,118.349594741519,-469.012389911952,0.859686022291131
"TCGA-DU-7301-01A-11R-2090-07",-335.856168103977,31.1068948178069,-304.74927328617,0.847120404935606
"TCGA-HW-A5KK-01A-11R-A27Q-07",-330.351713001689,664.534203615462,334.182490613773,0.793631555463065
"TCGA-S9-A6U6-01A-12R-A33Z-07",-1146.29405484208,-786.938004612015,-1933.23205945409,0.948853731214984
"TCGA-HT-8012-01A-11R-2403-07",-1198.32837710499,-1035.27300726369,-2233.60138436868,0.961847238600881
"TCGA-E1-A7Z6-01A-11R-A34R-07",-983.26349699419,-612.892009452657,-1596.15550644685,0.932077576847868
"TCGA-DU-6405-01A-11R-1708-07",-976.247853278738,-423.151700171255,-1399.39955344999,0.921227743925443
"TCGA-CS-4943-01A-01R-1470-07",-913.942154749075,-566.709249563677,-1480.65140431275,0.925801932011589
"TCGA-DU-5847-01A-11R-1708-07",-236.614422676149,388.846649383919,152.23222670777,0.809595807393279
"TCGA-DB-A64U-01A-11R-A29R-07",-1235.58002970964,-1126.11404654551,-2361.69407625515,0.966821044143405
"TCGA-HT-8558-01A-21R-2404-07",-1219.55768372139,-1628.34682681156,-2847.90451053295,0.982576084919575
"TCGA-QH-A6X4-01A-51R-A32Q-07",-1653.8257612467,-1111.27972521925,-2765.10548646596,0.980244628928713
"TCGA-DU-5852-01A-11R-1708-07",-215.966545492407,-37.2750500741606,-253.241595566567,0.843078451419766
"TCGA-HT-7676-01A-11R-2403-07",-731.129326855932,199.685950425814,-531.443376430118,0.864331112245507
"TCGA-DU-A7T6-01A-11R-A33Z-07",-928.639040320511,-1219.76012257053,-2148.39916289104,0.958350433011815
"TCGA-S9-A6WG-01A-11R-A33Z-07",342.625486804643,255.798768943683,598.424255748326,0.769442205276436
"TCGA-S9-A6WO-01A-21R-A34F-07",-997.535833754477,-134.465730352575,-1132.00156410705,0.905252578154692
"TCGA-DU-A6S7-01A-21R-A32Q-07",-974.797555773409,-174.835179525413,-1149.63273529882,0.906349140542847
"TCGA-S9-A6U8-01A-21R-A33Z-07",-771.979906582688,-91.7109028964398,-863.690809479127,0.887821278043621
"TCGA-CS-6667-01A-12R-2027-07",-902.750572867005,-640.419937558383,-1543.17051042539,0.929231917039816
"TCGA-R8-A6YH-01A-21R-A32Q-07",-1166.87862700793,-839.469723029167,-2006.34835003709,0.952187478805261
"TCGA-DB-A75L-01A-11R-A32Q-07",-991.862811568847,-650.642732787654,-1642.5055443565,0.934520666035694
"TCGA-E1-A7YK-01A-11R-A34F-07",-287.0629506284,781.360430383033,494.297479754634,0.779114475860446
"TCGA-DU-6407-02B-11R-A36H-07",-872.699401009339,-381.642304008659,-1254.341705018,0.912736135236118
"TCGA-HT-7691-01A-11R-2256-07",-134.369098832134,209.230775754727,74.8616769225932,0.816209930520476
"TCGA-DU-6407-02A-12R-A36H-07",-1033.82574376493,-127.724628250103,-1161.55037201504,0.907086914215119
"TCGA-S9-A7J0-01A-11R-A34F-07",-1570.28232930005,-1172.39021863988,-2742.67254793994,0.979588017372425
"TCGA-DU-6407-01A-13R-1708-07",-913.219963709779,-703.661377081979,-1616.88134079176,0.933175365770912
"TCGA-HT-A4DS-01A-11R-A26U-07",-813.233299764886,374.573665063848,-438.659634701038,0.857401560590178
"TCGA-E1-A7YY-01A-11R-A34R-07",-1030.07274492106,-1266.86895739921,-2296.94170232027,0.964349338188129
"TCGA-P5-A5EW-01A-11R-A27Q-07",-797.608140260864,-480.049772729247,-1277.65791299011,0.914129067539055
"TCGA-DH-A669-01A-12R-A31N-07",-1023.1913681972,-522.773747701282,-1545.96511589848,0.929383412315684
"TCGA-RY-A83X-01A-11R-A36H-07",-1405.57073602281,-1270.41752511799,-2675.9882611408,0.977573481657403
"TCGA-DU-A5TT-01A-11R-A28M-07",-650.432598350786,-575.520394706503,-1225.95299305729,0.911025734717967
"TCGA-HT-7688-01A-11R-2256-07",-1313.07231100075,-1438.40734928235,-2751.4796602831,0.979847068193924
"TCGA-HT-7874-01A-11R-2403-07",-1123.40188965259,-1418.09294739427,-2541.49483704687,0.973225679114516
"TCGA-DH-A7US-01A-11R-A33Z-07",-1277.62085310204,-997.245440104557,-2274.86629320659,0.963486757906957
"TCGA-TM-A84C-01A-11R-A36H-07",-390.465874928605,-73.4409913483759,-463.906866276981,0.859302954127624
"TCGA-TQ-A7RI-01A-11R-A33Z-07",-1222.1584064132,-801.869637566345,-2024.02804397954,0.952977134299004
"TCGA-CS-6666-01A-11R-1896-07",-486.662323055209,-539.348276579793,-1026.010599635,0.898532994069452
"TCGA-DH-A7UU-01A-12R-A34F-07",-1103.99990206396,-829.664826256893,-1933.66472832086,0.948873780668203
"TCGA-E1-A7Z2-01A-21R-A34R-07",-1230.90636241864,-1392.87457166044,-2623.78093407909,0.975930915027883
"TCGA-HT-8111-01A-11R-2404-07",-761.581223691328,72.7368758869725,-688.844347804356,0.875719245723491
"TCGA-HT-8113-01A-11R-2404-07",-1348.22989232219,-1568.74682719724,-2916.97671951943,0.984409991481286
"TCGA-TM-A84L-01A-11R-A36H-07",-569.155701826558,-97.167583335456,-666.323285162014,0.874118340049101
"TCGA-DU-A6S8-01A-12R-A32Q-07",-1437.45873191147,-1313.30365557669,-2750.76238748816,0.979826031709086
"TCGA-P5-A735-01A-11R-A32Q-07",-1325.15767649977,-760.731456779135,-2085.88913327891,0.95568957960441
"TCGA-HT-A74K-01A-11R-A32Q-07",-641.017480647296,-474.308876995015,-1115.32635764231,0.904209892256332
"TCGA-E1-5305-01A-01R-1896-07",-865.278290181385,-687.005917047089,-1552.28420722847,0.92972539293816
"TCGA-S9-A6WN-01A-12R-A33Z-07",-179.781679781747,567.296396384117,387.51471660237,0.78884440411545
"TCGA-HT-A618-01A-11R-A29R-07",-430.594778801373,788.280536000462,357.685757199089,0.791527856869928
"TCGA-S9-A7R7-01A-11R-A34R-07",271.08806809735,680.648519645481,951.736587742831,0.735297297722489
"TCGA-IK-7675-01A-11R-2090-07",-1089.75114816909,-1196.53475618021,-2286.28590434929,0.963934234434655
"TCGA-VM-A8C8-01A-11R-A36H-07",-913.315696757638,-402.595747908745,-1315.91144466638,0.916391166914362
"TCGA-E1-5307-01A-01R-1896-07",-1100.09742591837,-491.938936725586,-1592.03636264396,0.931858369443791
"TCGA-FG-A6J3-01A-11R-A31N-07",-140.183240902296,737.0485811044,596.865340202105,0.769588343072231
"TCGA-QH-A86X-01A-11R-A36H-07",-1315.02234646026,-1156.94456001086,-2471.96690647112,0.970829193129902
"TCGA-HT-7479-01A-11R-2027-07",-401.914511470149,-50.5653678761769,-452.479879346326,0.858443837075927
"TCGA-CS-5396-01A-02R-1470-07",-698.265362440236,-729.68977574858,-1427.95513818882,0.922850289181706
"TCGA-FG-7643-01A-11R-2090-07",-770.924038489482,-1070.15945289505,-1841.08349138453,0.944496578398596
"TCGA-DU-8158-01A-11R-2256-07",-64.3111782089527,359.926287227563,295.61510901861,0.797063112800064
"TCGA-DU-5854-01A-11R-1708-07",-57.3076186465501,178.531522686596,121.223904040046,0.812259181646725
"TCGA-DU-8161-01A-11R-2256-07",0.26097949337263,565.631299655831,565.892279149204,0.772483494005377
"TCGA-DB-5275-01A-01R-1470-07",-1222.71686928667,-759.73133646395,-1982.44820575062,0.951109796384881
"TCGA-R8-A6ML-01A-11R-A32Q-07",-1488.16074313082,-1325.01592769451,-2813.17667082533,0.981615870250173
"TCGA-FG-8187-01A-11R-2256-07",-982.452633004588,-718.902411432951,-1701.35504443754,0.93756025166387
"TCGA-HT-7882-01A-11R-2403-07",1803.26680734806,1593.07331574542,3396.34012309349,0.450446862826368
"TCGA-WY-A859-01A-12R-A36H-07",-1457.43495955075,-1621.60196426331,-3079.03692381406,0.988315221016906
"TCGA-HT-7873-01B-11R-2403-07",-871.647430492196,-673.185825424697,-1544.83325591689,0.929322073144544
"TCGA-HT-7881-01A-11R-2403-07",-1353.972574813,-1558.06580511902,-2912.03837993202,0.984282232449362
"TCGA-QH-A6X9-01A-12R-A32Q-07",-1211.59780039514,-1070.01499343798,-2281.61279383313,0.963751446315514
"TCGA-HT-8106-01A-11R-2404-07",557.812626551332,2145.07085755065,2702.88348410199,0.538838050440111
"TCGA-QH-A6X3-01A-21R-A32Q-07",-1010.92423203193,-670.638364848727,-1681.56259688066,0.936545765733718
"TCGA-CS-6186-01A-12R-2027-07",-1003.06015740699,-759.070163976188,-1762.13032138318,0.940625867261805
"TCGA-HT-A74O-01A-11R-A32Q-07",-459.022208428221,574.296581943085,115.274373514864,0.812768277696109
"TCGA-DU-A7TI-01A-11R-A33Z-07",-729.315253344298,90.9689335391373,-638.346319805161,0.872116299998578
"TCGA-TM-A7CF-01A-11R-A32Q-07",-1406.5756949215,-1391.20070616079,-2797.77640108229,0.981181891750053
"TCGA-DB-A4XH-01A-11R-A27Q-07",-1306.91084054339,-1509.1641610496,-2816.07500159298,0.981696984202595
"TCGA-S9-A6WE-01A-12R-A33Z-07",-1225.35415809824,-955.74130697909,-2181.09546507733,0.959710085147284
"TCGA-HT-7694-01A-11R-2256-07",-1337.90644361123,-1545.19440711579,-2883.10085072701,0.983523201226297
"TCGA-DU-6542-01A-11R-1896-07",-558.521978204936,90.1671340598807,-468.354844145056,0.859636713622617
"TCGA-WH-A86K-01A-11R-A36H-07",-1049.82349429588,-573.083464108224,-1622.9069584041,0.933492905609564
"TCGA-EZ-7264-01A-11R-2027-07",-1456.59886973911,-1463.05546588324,-2919.65433562235,0.98447904741132
"TCGA-WY-A85B-01A-11R-A36H-07",-730.151552006551,103.543959790489,-626.607592216062,0.871271890803227
"TCGA-HT-7603-01A-21R-2090-07",-1330.57924780068,-1389.02036366589,-2719.59961146657,0.978901592471383
"TCGA-HT-8015-01B-11R-A28M-07",-595.04143953823,-553.836849613299,-1148.87828915153,0.906302342394832
"TCGA-R8-A73M-01A-11R-A32Q-07",-1682.68883849118,-1327.68689641369,-3010.37573490487,0.986728822281209
"TCGA-HT-7695-01A-11R-2256-07",-1161.70072912328,-1395.83928236054,-2557.54001148383,0.973764336328212
"TCGA-QH-A65R-01A-21R-A31N-07",-1299.95720538645,-1203.49914137143,-2503.45634675788,0.971927113115987
"TCGA-VM-A8C9-01A-11R-A36H-07",-110.911609032133,925.402850888836,814.491241856703,0.748801026028991
"TCGA-HW-7486-01A-11R-2027-07",-878.054863983506,-567.745892731137,-1445.80075671464,0.923856056854983
"TCGA-E1-A7YI-01A-11R-A34F-07",-1380.4448082399,-966.354136749267,-2346.79894498917,0.966260199347174
"TCGA-S9-A7R4-01A-12R-A34R-07",-138.115180217654,-121.770012690309,-259.885192907963,0.843602505459174
"TCGA-DU-8167-01A-11R-2256-07",-395.553334988725,6.96165691039627,-388.591678078329,0.853596087503665
"TCGA-HT-8011-01A-11R-2403-07",-1102.70096808858,-946.543236320408,-2049.24420440898,0.954092296051955
"TCGA-P5-A72W-01A-11R-A32Q-07",-1272.80493512757,-734.442782326055,-2007.24771745363,0.952227803502348
"TCGA-HT-A5R5-01A-11R-A28M-07",-522.122587602321,199.175686886687,-322.946900715635,0.848536859684209
"TCGA-TQ-A7RG-01A-11R-A33Z-07",-1024.7808545318,-723.139808475897,-1747.9206630077,0.939915802610773
"TCGA-TM-A84M-01A-11R-A36H-07",-1572.46528200395,-1430.5725069252,-3003.03778892915,0.986553349726563
"TCGA-S9-A6U5-01A-12R-A33Z-07",-1037.07698068742,-191.133345069735,-1228.21032575715,0.91116231681565
"TCGA-HT-7680-01A-11R-2256-07",-253.785570008435,207.986929106704,-45.7986409017308,0.826314312670704
"TCGA-DU-A7TG-01A-21R-A34R-07",-866.39112289544,-984.097367891136,-1850.48849078658,0.944949216506382
"TCGA-HT-7478-01A-11R-2027-07",-14.2122848501401,944.009477592504,929.797192742364,0.737476123006234
"TCGA-HT-7857-01A-11R-2403-07",1067.87710313038,1733.12801020064,2801.00511333102,0.526649259235158
"TCGA-FG-5964-01A-11R-1708-07",-879.01251639507,-137.215883264527,-1016.2283996596,0.897901836953936
"TCGA-DU-8162-01A-21R-2256-07",-735.99575706054,-1033.42078714968,-1769.41654421022,0.940988376937346
"TCGA-DB-A64S-01A-11R-A29R-07",-358.734280674312,293.208358638188,-65.5259220361243,0.827941751265688
"TCGA-S9-A6TU-01A-12R-A32Q-07",-719.535670442225,24.9771153823656,-694.558555059859,0.876123917625468
"TCGA-QH-A6CU-01A-11R-A31N-07",-861.491290383689,-329.301010168368,-1190.79230055206,0.908885399597626
"TCGA-HW-7489-01A-11R-2027-07",-1102.8611397179,-1053.7472556433,-2156.6083953612,0.958693884727178
"TCGA-DH-A669-02A-11R-A31N-07",-1097.39614797027,-619.367426874784,-1716.76357484505,0.9383445564494
"TCGA-DB-A4XG-01A-11R-A27Q-07",-1608.92227194303,-1687.63014867437,-3296.5524206174,0.992677372990937
"TCGA-HT-A61C-01A-11R-A29R-07",-694.844650607472,-208.035834820959,-902.88048542843,0.890453848665498
"TCGA-TM-A84O-01A-11R-A36H-07",-963.054604291499,-786.192266447391,-1749.24687073889,0.939982247023476
"TCGA-DU-7007-01A-11R-2027-07",120.800504943298,186.655783000296,307.456287943594,0.796012248831577
"TCGA-S9-A7R2-01A-21R-A34R-07",-320.71712456732,484.867866462156,164.150741894836,0.808567633981222
"TCGA-DB-A75P-01A-11R-A32Q-07",-699.200725217425,-732.117636109903,-1431.31836132733,0.923040322763673
"TCGA-S9-A7QY-01A-11R-A34F-07",-1441.93104274701,-1269.8568293332,-2711.78787208022,0.978666646735423
"TCGA-HT-A5R9-01A-11R-A28M-07",-1210.21237777481,-1419.71252627511,-2629.92490404992,0.976127196430396
"TCGA-TQ-A7RV-01A-21R-A34F-07",-1269.83294802952,-1067.58143331174,-2337.41438134126,0.965904471252248
"TCGA-QH-A6CY-01A-11R-A32Q-07",-1297.39138906277,-1207.46297556799,-2504.85436463075,0.971975375559535
"TCGA-DU-A7TC-01A-21R-A34R-07",-1383.75735044543,-1194.15115881433,-2577.90850925976,0.974440351788565
"TCGA-HT-7856-01A-11R-2403-07",-1118.72485887238,-1451.85386968866,-2570.57872856104,0.974198084752275
"TCGA-FG-6691-01A-11R-1896-07",-254.310913666272,504.522422553999,250.211508887727,0.801070179820684
"TCGA-HT-7601-01A-11R-2090-07",147.931108077924,955.124083686435,1103.05519176436,0.72006321759904
"TCGA-D3-A3MU-06A-11R-A21D-07",224.202469857034,341.792806561998,565.995276419031,0.77247389294949
"TCGA-ER-A2ND-06A-11R-A18T-07",-969.865874423287,-48.713649582037,-1018.57952400532,0.89805370285566
"TCGA-ER-A3ES-06A-11R-A20F-07",-1298.46968888694,-1454.00633137995,-2752.4760202669,0.97987627184397
"TCGA-ER-A2NH-06A-11R-A18S-07",688.392654068979,2478.78095832725,3167.17361239623,0.480219359576833
"TCGA-GN-A262-06A-11R-A18T-07",-1454.85329074037,-1335.44442495163,-2790.297715692,0.980969334101845
"TCGA-D3-A2JG-06A-11R-A18T-07",-832.84969821646,-356.192656307335,-1189.04235452379,0.908778242276911
"TCGA-FS-A1ZS-06A-12R-A18T-07",275.788195780364,74.9099347401964,350.69813052056,0.792154281151461
"TCGA-D9-A148-06A-11R-A18S-07",-556.062680003439,234.119344804534,-321.943335198905,0.848458902472832
"TCGA-FS-A1ZY-06A-11R-A18S-07",-781.532607845304,-1142.86505076812,-1924.39765861343,0.948443516915021
"TCGA-FS-A1YW-06A-11R-A18T-07",-708.541645276116,-312.534746187301,-1021.07639146342,0.898214865609731
"TCGA-DA-A1I0-06A-11R-A20F-07",-150.786589068689,1032.35799572098,881.571406652287,0.742238562394518
"TCGA-EE-A2MM-06A-11R-A18S-07",-674.519428020532,-102.945400565231,-777.464828585763,0.881925727760777
"TCGA-EB-A24C-01A-11R-A18T-07",-428.70577633639,-695.937670988214,-1124.6434473246,0.904793149862458
"TCGA-FS-A1Z0-06A-11R-A18T-07",-20.922252724127,1109.56151581935,1088.63926309523,0.721529977876374
"TCGA-FW-A3TU-06A-11R-A239-07",-1325.93980417141,470.664758984885,-855.275045186521,0.887252113173749
"TCGA-FS-A1ZH-06A-11R-A18T-07",879.591308849036,1376.76456905506,2256.3558779041,0.592857254883581
"TCGA-BF-AAP8-01A-11R-A40A-07",-773.379247532872,-412.022287903958,-1185.40153543683,0.908555105868138
"TCGA-D3-A5GS-06A-11R-A27Q-07",131.429060346582,667.842794099107,799.27185444569,0.750279859489612
"TCGA-ER-A194-01A-11R-A18U-07",35.960924931995,1044.38081758359,1080.34174251558,0.722372751208721
"TCGA-EE-A2ML-06A-11R-A18S-07",-429.751571533805,690.91736465148,261.165793117675,0.80010666620666
"TCGA-D3-A3CF-06A-11R-A18T-07",312.680054440357,1698.07219740451,2010.75225184486,0.621498488569242
"TCGA-DA-A95V-06A-11R-A37K-07",-499.379891166604,881.536589754873,382.15669858827,0.789327534309346
"TCGA-EB-A57M-01A-51R-A311-07",685.072082864476,339.33678339292,1024.4088662574,0.728025792825316
"TCGA-EE-A20H-06A-11R-A18S-07",-927.582012390134,-1148.01561691469,-2075.59762930483,0.955243782766291
"TCGA-GN-A4U5-01A-11R-A32P-07",-249.060363864989,1305.85639490671,1056.79603104172,0.724758433368815
"TCGA-W3-AA1O-06A-11R-A38C-07",-725.418410619247,-596.9061799567,-1322.32459057595,0.916767578272379
"TCGA-Z2-AA3S-06A-11R-A39D-07",-861.300461860981,-188.90065784582,-1050.2011197068,0.900085831946164
"TCGA-WE-A8JZ-06A-11R-A37K-07",-746.014190731684,-590.590584603606,-1336.60477533529,0.917602816261632
"TCGA-ER-A3ET-06A-11R-A20F-07",636.323463521768,735.262348446021,1371.58581196779,0.692159071063329
"TCGA-ER-A19C-06A-11R-A18S-07",-168.574337208487,-299.64786486751,-468.222202075997,0.85962676596205
"TCGA-EB-A6R0-01A-12R-A32P-07",-809.457834302615,714.352060242937,-95.1057740596776,0.830368982260112
"TCGA-D3-A5GR-06A-11R-A27Q-07",180.467126323293,1276.59523055991,1457.0623568832,0.683049118112525
"TCGA-D3-A3MR-06A-11R-A21D-07",209.331648754634,2014.47247923876,2223.80412799339,0.596698408521633
"TCGA-ER-A42H-01A-11R-A24X-07",-249.306986416838,-683.04375147293,-932.350737889768,0.892414109561984
"TCGA-D3-A3CB-06A-11R-A18S-07",380.379039117946,2601.47315275394,2981.85219187189,0.503899844610933
"TCGA-ER-A1A1-06A-11R-A18U-07",260.576499739691,2920.88049877008,3181.45699850977,0.478379244988841
"TCGA-D3-A2JL-06A-11R-A18S-07",-601.813392577784,1352.65844290341,750.845050325628,0.754960433441529
"TCGA-EE-A29X-06A-11R-A18T-07",-155.164139630293,1100.65780554579,945.493665915497,0.735918066353153
"TCGA-D3-A2JA-06A-11R-A18T-07",910.420211524689,1245.3016780018,2155.72188952649,0.604688064561862
"TCGA-D3-A51J-06A-11R-A266-07",165.139508220039,1865.38720219834,2030.52671041838,0.619221884242255
"TCGA-GN-A9SD-06A-11R-A40A-07",184.685942589605,1822.35121087304,2007.03715346264,0.621925618656322
"TCGA-FS-A4F8-06A-11R-A266-07",815.038050798899,2136.54752245234,2951.58557325124,0.507732371208193
"TCGA-RP-A693-06A-13R-A311-07",-35.0807198248455,954.337719376613,919.256999551768,0.738520162549479
"TCGA-ER-A19A-06A-21R-A18U-07",1790.87460868804,2758.58745818656,4549.4620668746,0.293609773026852
"TCGA-BF-AAP7-01A-11R-A40A-07",329.327410175308,1650.52986305451,1979.85727322982,0.625044893236017
"TCGA-GF-A6C9-06A-11R-A311-07",403.853359116652,2289.86131102315,2693.7146701398,0.5399713402429
"TCGA-D3-A8GM-06A-11R-A37K-07",-391.66130316156,430.296026735443,38.6347235738823,0.819270703814075
"TCGA-EE-A2MK-06A-11R-A18S-07",49.8515571758758,1109.93561925553,1159.78717643141,0.714259726485778
"TCGA-D3-A51G-06A-11R-A266-07",-49.0146229868238,-143.814699573105,-192.829322559929,0.838276334354427
"TCGA-EE-A2GE-06A-11R-A18T-07",1400.09028068792,2044.98606494579,3445.0763456337,0.44404835484622
"TCGA-FS-A1ZP-06A-11R-A18T-07",401.692609960221,462.548087208444,864.240697168665,0.743940948691987
"TCGA-EB-A85I-01A-11R-A352-07",-483.84880774544,710.106035567739,226.257227822299,0.803169923085126
"TCGA-D3-A51H-06A-12R-A266-07",42.1516613487353,3044.51311132411,3086.66477267284,0.490551518003095
"TCGA-W3-AA1R-06A-11R-A39D-07",-1494.29667148683,-66.5194532634568,-1560.81612475029,0.930185859504546
