Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
NG-13640_MKPL_1_lib259812_5981_3_2	(1, 0.465482282445163)	(2, 0.03915808414638596)	(3, 0.0018875168724438824)	(4, 4.839786852420211e-05)	(5, 0.002116880684145536)	(6, 0.017459005006317606)	(7, 0.0)	(8, 0.01653734124920454)	(9, 0.0067735973382350686)	(10, 0.00831854147173373)	(15, 0.005444549783457414)	(20, 0.007927570864264306)	(25, 0.005656658702902614)	(30, 0.009772160931582374)	(35, 0.011894091828095654)	(40, 0.0072192785796883745)	(45, 0.007328278996625491)	(50, 0.008366939340257933)	(55, 0.00389118862934585)	(60, 0.0068712347773447644)	(65, 0.005879288898113943)	(70, 0.004225765198708813)	(75, 0.004863354510136344)	(80, 0.00900747460889998)	(85, 0.005698322954936492)	(90, 0.007107753056567388)	(95, 0.005148270657883169)	(100, 0.008882481852798345)	(105, 0.004928586419886356)	(110, 0.0048671421694121515)	(115, 0.011915976081689204)	(120, 0.006436916513718882)	(125, 0.008464155928336981)	(130, 0.006397356516838228)	(135, 0.0031113516695602276)	(140, 0.005985343357836543)	(145, 0.18462355948478912)	(150, 0.0003945478412299085)
NG-13640_MOLM13_lib236379_5767_8_1	(1, 0.9194054193087726)	(2, 0.004817761672167165)	(3, 0.0035404453212405573)	(4, 0.0006996089556942418)	(5, 0.00013515173007729673)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00017490223892356046)	(10, 0.00023214297166218023)	(15, 0.00016006204895428866)	(20, 0.0018650938750666946)	(25, 0.00025811330410840586)	(30, 0.000412875285216526)	(35, 0.0004473257262166213)	(40, 0.002848786467315568)	(45, 0.0020982968602981087)	(50, 0.00040810522415497445)	(55, 0.002474071670591455)	(60, 0.0010335132300028573)	(65, 0.005037714487783158)	(70, 0.0006179879108632469)	(75, 0.000999062789002762)	(80, 3.710047492317949e-06)	(85, 0.0008374107196946228)	(90, 0.001355757355049902)	(95, 0.0036559868002870306)	(100, 0.00046163590940127624)	(105, 0.0031026597171470395)	(110, 0.0008246905568638184)	(115, 0.005080115030552506)	(120, 0.0005840674766477686)	(125, 0.007440235242451338)	(130, 0.010773447910906708)	(135, 0.0009577222598026478)	(140, 0.0014856090172810303)	(145, 0.0026161134888687708)	(150, 0.00042003037680885354)
NG-13640_MOLM13_lib236379_5767_8_2	(1, 0.8176202663570297)	(2, 0.0008480108553869598)	(3, 0.0)	(4, 0.0003339042743086154)	(5, 0.0)	(6, 0.00020670264600057146)	(7, 0.0008586109910792969)	(8, 7.950101769252747e-06)	(9, 0.00034185437607786817)	(10, 0.0015545098992812206)	(15, 0.0017834728302357)	(20, 0.0018931842346513875)	(25, 8.851113303101393e-05)	(30, 0.0010918139763107107)	(35, 0.0037429079129641936)	(40, 0.0020399961139902553)	(45, 0.0009476521308949276)	(50, 0.00012402158760034288)	(55, 0.004641799419674372)	(60, 0.0035425653483790245)	(65, 0.0031662605313010615)	(70, 0.0027661054089153396)	(75, 0.0018438936036820207)	(80, 0.001108244186633833)	(85, 0.00019451248995438393)	(90, 0.00012879164866189452)	(95, 0.00047223604509361326)	(100, 0.0026394337873919126)	(105, 0.0026060433599610507)	(110, 0.0016827715411584984)	(115, 0.0038266489849336557)	(120, 0.0009158517238179167)	(125, 0.00016112206252352236)	(130, 0.0030385288962084004)	(135, 0.0013610574228960705)	(140, 0.0021401673962828396)	(145, 0.0010398733114182596)	(150, 0.0003617296305010001)
NG-13640_MOLM_20_lib259817_5981_7_1	(1, 0.7219443263848709)	(2, 0.0)	(3, 0.001110069618107841)	(4, 0.033283740285084684)	(5, 0.0)	(6, 0.0022774775429361283)	(7, 0.002481601914860917)	(8, 0.0002293532268817853)	(9, 0.0)	(10, 0.0003178835724581544)	(15, 0.0)	(20, 0.0)	(25, 0.0006733810741249217)	(30, 0.0005504477445162848)	(35, 0.004165513306626985)	(40, 0.00011605273280218337)	(45, 0.00032843382089471656)	(50, 0.00017568457179144756)	(55, 2.7522387225814237e-05)	(60, 0.0006798029644776117)	(65, 0.0006362258513700725)	(70, 0.0005876029672711341)	(75, 0.00014953830392692402)	(80, 0.002229313365290953)	(85, 0.00023348158496565744)	(90, 0.0017472128823854405)	(95, 0.0035458008875924006)	(100, 0.0009853014626841497)	(105, 0.0004798069506366949)	(110, 0.0027150834998265743)	(115, 0.0005816397833722075)	(120, 7.293432614840772e-05)	(125, 0.0017678546728048014)	(130, 0.0)	(135, 0.00029127859813986735)	(140, 0.00020825273000866108)	(145, 9.174129075271414e-06)	(150, 0.0011169502149142945)
NG-13640_MOLM_20_lib259817_5981_7_2	(1, 0.7700259368683684)	(2, 0.05454478441702618)	(3, 0.0)	(4, 0.005685666494399458)	(5, 0.0013210745868390834)	(6, 0.009793382787852233)	(7, 0.0)	(8, 0.00021100496873124248)	(9, 0.010158054418594272)	(10, 0.004691190902640037)	(15, 0.005256775960130519)	(20, 0.0036664406849322203)	(25, 0.0038379968986397956)	(30, 0.004651283441162606)	(35, 0.0047265112995798315)	(40, 0.003510480490652606)	(45, 0.004465966033842124)	(50, 0.002815081506747033)	(55, 0.004186155097046346)	(60, 0.0022834407268350547)	(65, 0.007269579879245067)	(70, 0.0020829860065403744)	(75, 0.002716459619187865)	(80, 0.004218264548809796)	(85, 0.0043109232524700366)	(90, 0.00169446164020263)	(95, 0.005841626688679072)	(100, 0.0014655671197746083)	(105, 0.006000797828135031)	(110, 0.0024545382340888664)	(115, 0.005992082405513523)	(120, 0.002203625803880193)	(125, 0.004205420768104416)	(130, 0.003766897398306442)	(135, 0.005020083429988517)	(140, 0.002964619810673957)	(145, 0.003479747158250447)	(150, 0.0045297262309152595)
NG-13640_MOLT_4_lib241220_5808_2_1	(1, 0.2993480142053888)	(2, 0.10280261315871711)	(3, 0.0)	(4, 0.00628037779623499)	(5, 0.00043462822119273286)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.00022557204679902833)	(20, 0.006068279224292936)	(25, 0.005186853191714073)	(30, 0.004427992317511563)	(35, 0.00200711312546804)	(40, 0.005935717616829152)	(45, 0.00015429301852342016)	(50, 0.004582719964256176)	(55, 0.0009731325872505287)	(60, 0.00038334209109199035)	(65, 0.005510216588281467)	(70, 0.0007658149257415953)	(75, 0.0071213834042429276)	(80, 0.001683749728900647)	(85, 0.0005445891611544943)	(90, 0.0010157261529274166)	(95, 0.00018080534001617686)	(100, 7.997159269946284e-05)	(105, 0.001067446911249352)	(110, 0.000893160994551066)	(115, 0.0005571933795690835)	(120, 8.388324669019744e-05)	(125, 0.0003707378726774011)	(130, 0.0008253589920449997)	(135, 0.00012256515837635065)	(140, 0.0005041687365835701)	(145, 0.00019340955843076614)	(150, 0.001022462890355904)
NG-13640_MOLT_4_lib241220_5808_2_2	(1, 0.3329686802557526)	(2, 0.053259342224957484)	(3, 0.0)	(4, 0.001599431853989257)	(5, 0.0006736737428487359)	(6, 0.0016168169828369662)	(7, 0.0)	(8, 0.0)	(9, 0.003479198910647827)	(10, 0.00019514807131553705)	(15, 3.04239754834913e-06)	(20, 2.8250834377527637e-05)	(25, 0.0007314792962673694)	(30, 0.00038768837330391774)	(35, 0.000126911440588278)	(40, 0.0005015609672564137)	(45, 0.0015216334023957577)	(50, 0.0004602712862431041)	(55, 1.4342731299360184e-05)	(60, 8.171010558423377e-05)	(65, 0.00020470989218177718)	(70, 0.0006515077035679065)	(75, 0.0047713486122538205)	(80, 0.0015720502760541149)	(85, 8.822952890212477e-05)	(90, 0.0003572643978204264)	(95, 0.004740490008549137)	(100, 0.004312381210674295)	(105, 5.3024642985513404e-05)	(110, 0.0010909168351937596)	(115, 0.005742742686619579)	(120, 0.00651420777923668)	(125, 0.004903910219717604)	(130, 0.0009166309184954735)	(135, 0.0031249769103757494)	(140, 0.0029858958795940744)	(145, 0.000715832680304431)	(150, 0.002043839210158826)
NG-13640_MONO_MAC_6_lib248394_5885_6_1	(1, 0.06095656064217434)	(2, 0.008142633470567245)	(3, 0.0)	(4, 0.004177432723171119)	(5, 0.002843908475384911)	(6, 0.0)	(7, 0.001697855806199947)	(8, 0.0002935875664887408)	(9, 2.4760397173749225e-05)	(10, 1.0611598788749669e-05)	(15, 2.8297596769999116e-06)	(20, 0.0003105661245507403)	(25, 0.0005956644120084813)	(30, 8.489279030999733e-06)	(35, 0.0)	(40, 0.0015146288671142026)	(45, 0.00044922434872373594)	(50, 8.560023022924732e-05)	(55, 0.00020586501650174356)	(60, 0.0010109316446082184)	(65, 8.63076701484973e-05)	(70, 0.0012217487405447116)	(75, 0.0001117755072414965)	(80, 0.00018959389835899407)	(85, 0.0001089457475644966)	(90, 7.074399192499778e-06)	(95, 7.00365520057478e-05)	(100, 0.0)	(105, 0.001206892502240462)	(110, 6.296215281324803e-05)	(115, 4.810591450899849e-05)	(120, 0.00010045646853349685)	(125, 4.244639515499867e-06)	(130, 0.00039050683542598777)	(135, 0.0011043137139492155)	(140, 0.008236722979827492)	(145, 0.004949957114992095)	(150, 5.128939414562339e-05)
NG-13640_MONO_MAC_6_lib248394_5885_6_2	(1, 0.04736663979338227)	(2, 0.0)	(3, 0.0)	(4, 2.1223197577499337e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0007272482369889773)	(15, 0.00013441358465749579)	(20, 0.0038513029203968794)	(25, 0.0005065269821829841)	(30, 0.005798885018092069)	(35, 0.0006423554466789799)	(40, 0.0001853492588434942)	(45, 0.0011248294716074648)	(50, 0.00036291667857523866)	(55, 0.007772642392799506)	(60, 0.005290235716151334)	(65, 0.00317994243702865)	(70, 0.009186814791380211)	(75, 0.003600161749063137)	(80, 0.0031665010785629014)	(85, 0.0031077835652651526)	(90, 0.001090872355483466)	(95, 0.0024470346806856735)	(100, 0.0024144924444001745)	(105, 0.0014552039138972044)	(110, 0.002587815224616419)	(115, 0.0003416934809977393)	(120, 0.0024180296439964243)	(125, 0.003001667577377656)	(130, 0.001504724708244703)	(135, 0.001692903726765197)	(140, 0.0023196954952206775)	(145, 0.0011078509135454653)	(150, 0.0028916606699342846)
NG-13640_MONO_MAC_6_lib248394_5904_3_1	(1, 0.1935277826768801)	(2, 0.010453853387336143)	(3, 0.008152690692010576)	(4, 0.0033859965374076185)	(5, 8.218438197591308e-05)	(6, 0.0)	(7, 0.0)	(8, 0.001282076358824244)	(9, 0.0)	(10, 0.0006081644266217567)	(15, 3.2873752790365227e-06)	(20, 0.0003911976582053462)	(25, 0.0010453853387336143)	(30, 0.0019395514146315484)	(35, 0.0012064667274064038)	(40, 0.0013938471183114857)	(45, 0.0001150581347662783)	(50, 0.0024293703312079904)	(55, 0.0006443255546911584)	(60, 0.0017423088978893572)	(65, 0.0010618222151287967)	(70, 0.00013149501116146092)	(75, 0.0017784700259587589)	(80, 0.00013478238644049745)	(85, 0.00041749666043763844)	(90, 0.00024984052120677574)	(95, 0.0014037092441485954)	(100, 0.0002728521481600314)	(105, 0.0006311760535750124)	(110, 0.0005818654243894645)	(115, 0.0014431577474970335)	(120, 0.000936901954525409)	(125, 0.0024622440839983557)	(130, 0.0005555664221571725)	(135, 0.0008711544489446786)	(140, 0.000565428547994282)	(145, 0.0020315979224445713)	(150, 0.000320519089706061)
NG-13640_MONO_MAC_6_lib248394_5904_3_2	(1, 0.3663615379722253)	(2, 0.03400789726163283)	(3, 0.0007396594377832177)	(4, 0.0045201410086752195)	(5, 9.86212583710957e-05)	(6, 0.0020217357966074616)	(7, 0.0012656394824290614)	(8, 0.0006739119322024872)	(9, 0.004240714109957114)	(10, 0.002080908551630119)	(15, 0.0008382806961543133)	(20, 0.0008843039500608247)	(25, 0.0027482457332745334)	(30, 0.0011735929746160387)	(35, 0.005802217367499462)	(40, 0.0007034983097138159)	(45, 0.0012623521071500248)	(50, 0.0004700946649022228)	(55, 0.0031657423937121714)	(60, 0.00441494499974605)	(65, 0.0005489916715990993)	(70, 0.2014569318499162)	(75, 0.00106839696568687)	(80, 0.0002925763998342506)	(85, 0.0018705165337717816)	(90, 0.0016864235181457364)	(95, 0.0035240662991271525)	(100, 0.008001471429174897)	(105, 0.0011407192218256734)	(110, 0.0027581078591116426)	(115, 0.0033695596610124365)	(120, 0.0037377456922645267)	(125, 0.000874441824223715)	(130, 0.0011735929746160387)	(135, 0.0004931062918554785)	(140, 0.002080908551630119)	(145, 0.0010946959679191623)	(150, 0.01163730848778929)
NG-13640_MOTN_1_lib250968_5908_5_1	(1, 0.19936223149599092)	(2, 0.0)	(3, 0.0)	(4, 0.01123108022982993)	(5, 0.000774210544043782)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00117237596669487)	(10, 0.004068124495066419)	(15, 4.5447164403609027e-05)	(20, 0.00015725523258239938)	(25, 0.0014490808260725957)	(30, 0.0007758192932262109)	(35, 0.006591447587705737)	(40, 0.0006294231176252047)	(45, 0.0005984546958634533)	(50, 0.0004950925608924134)	(55, 8.727464314675362e-05)	(60, 0.004665774816338658)	(65, 0.00014277648994054164)	(70, 0.008645820293667108)	(75, 0.0076081770710006375)	(80, 0.008103671819188658)	(85, 0.008609221249766857)	(90, 0.008349408256804632)	(95, 0.007160140423694261)	(100, 0.001545605777018314)	(105, 0.012479067408098947)	(110, 0.004274044390417285)	(115, 0.0017889290908606457)	(120, 0.0034322663807114994)	(125, 0.002180659516782019)	(130, 0.011229069293351894)	(135, 0.003745570283989477)	(140, 0.0027348736101286846)	(145, 0.18405417865059126)	(150, 0.0015574703022387254)
NG-13640_MOTN_1_lib250968_5908_5_2	(1, 0.11286380982975913)	(2, 0.007098605767466366)	(3, 0.0)	(4, 0.0016630444673356047)	(5, 0.006370646762417408)	(6, 0.0)	(7, 0.00300031722522941)	(8, 0.0065274998077041995)	(9, 0.0)	(10, 0.003261336780078457)	(15, 0.0021191248605541236)	(20, 0.0033908410892639624)	(25, 0.002283619464457452)	(30, 0.001742275364570215)	(35, 0.0021597457774104466)	(40, 0.0007569164903326743)	(45, 0.0021545173425675536)	(50, 0.18062834726660945)	(55, 0.0017808853449485023)	(60, 0.0021295817302399095)	(65, 0.002069253635898836)	(70, 0.0006885446500794571)	(75, 0.0021295817302399095)	(80, 0.0014571245719847388)	(85, 0.0016525875976498184)	(90, 0.00471645041558516)	(95, 0.005567880920385517)	(100, 0.0035621728771926117)	(105, 0.0015311270343764563)	(110, 0.18696963435644753)	(115, 0.0013151524566354115)	(120, 0.0034097438921574983)	(125, 0.0022518466681044863)	(130, 0.0025317690258470694)	(135, 0.0017080894444436064)	(140, 0.0018790190450766494)	(145, 0.0031137340425906293)	(150, 0.0027479446972359174)
NG-13640_MUTZ_3_lib259806_5981_3_1	(1, 0.48445520649495843)	(2, 0.008177703197400485)	(3, 0.0)	(4, 0.012274313527787064)	(5, 0.0)	(6, 7.75873168633822e-06)	(7, 0.0)	(8, 3.103492674535288e-05)	(9, 0.0)	(10, 0.004055489052448988)	(15, 0.0011102745043149991)	(20, 0.0002793143407081759)	(25, 0.0002366413164333157)	(30, 0.0005656115399340562)	(35, 0.0013771748743250341)	(40, 0.0026224513099823185)	(45, 0.0016068333322406452)	(50, 0.0007782007881397235)	(55, 0.0005268178815023652)	(60, 0.0021716689990060674)	(65, 0.008478741986830407)	(70, 0.0006121639300520856)	(75, 0.017702322215549283)	(80, 0.008654089322941651)	(85, 0.001364760903626893)	(90, 0.015037973754460738)	(95, 0.013585539182778224)	(100, 0.0013756231279877663)	(105, 0.0010311354411143493)	(110, 0.003428583532192859)	(115, 0.0010132903582357716)	(120, 0.0006548369543269457)	(125, 0.00020715813602523048)	(130, 0.0006641474323505517)	(135, 0.001729421292884789)	(140, 0.0004523340573135182)	(145, 0.007868905676284222)	(150, 0.0007487176077316382)
NG-13640_MUTZ_3_lib259806_5981_3_2	(1, 0.467126079273522)	(2, 0.04082644613351171)	(3, 0.0018776130680938491)	(4, 8.922541439288952e-05)	(5, 0.002688400529316193)	(6, 0.017286454197161554)	(7, 0.0)	(8, 0.019373553020786534)	(9, 0.005788013838008312)	(10, 0.008575726132909633)	(15, 0.00516033244458355)	(20, 0.008712279810589186)	(25, 0.0052278334102546925)	(30, 0.010226008362593773)	(35, 0.012388366883576236)	(40, 0.007377777960539012)	(45, 0.00769588595967888)	(50, 0.008570295020729198)	(55, 0.003944539189334351)	(60, 0.00685328769854255)	(65, 0.005701891916289958)	(70, 0.004444201509934532)	(75, 0.0049291222403306705)	(80, 0.009069957341329378)	(85, 0.005859394169522623)	(90, 0.007231913804835855)	(95, 0.0050524860741434485)	(100, 0.009568843788760927)	(105, 0.004659894250814735)	(110, 0.005026106386409899)	(115, 0.012576904063554254)	(120, 0.006647681308854587)	(125, 0.00865641694244755)	(130, 0.006422678089950778)	(135, 0.003291253981344673)	(140, 0.006155777719940744)	(145, 0.1929868126001337)	(150, 0.0004150921452190947)
NG-13640_MUTZ_3_lib259806_5991_5_1	(1, 0.28543238064630727)	(2, 0.025097109577227782)	(3, 0.0)	(4, 0.007194598060621907)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0007502538055434518)	(15, 0.004266368655403808)	(20, 0.00045911053772061975)	(25, 0.003017811949163586)	(30, 0.0005234979911814384)	(35, 0.001884032877353519)	(40, 0.003986423205574161)	(45, 0.0011757708892845141)	(50, 0.01156734598696098)	(55, 0.013871297039058969)	(60, 0.013196628504969521)	(65, 0.005870456082927681)	(70, 0.00043111599273765514)	(75, 0.00842635803987235)	(80, 0.0020771952377359746)	(85, 0.004213179019936175)	(90, 0.003037408130651661)	(95, 0.0032753617630068605)	(100, 0.0051565951858620835)	(105, 0.004661091739663609)	(110, 0.004176786111458321)	(115, 0.014963084293394588)	(120, 0.001976414875797302)	(125, 0.001290548523714669)	(130, 0.009017042939012905)	(135, 0.010399973461171356)	(140, 0.003992022114570754)	(145, 0.003947230842598012)	(150, 0.07643910507598489)
NG-13640_MUTZ_3_lib259806_5991_5_2	(1, 0.5349057682619964)	(2, 0.026090915924123027)	(3, 0.00016796726989778773)	(4, 0.0)	(5, 0.0)	(6, 0.013829305221584523)	(7, 0.005654898086558853)	(8, 0.0003919236297615047)	(9, 0.0)	(10, 0.017527384613834147)	(15, 0.012107640705132197)	(20, 0.013860099221065783)	(25, 0.02188333581318344)	(30, 0.01098225999681702)	(35, 0.003115792856603962)	(40, 0.015592961555511292)	(45, 0.0015928896095306869)	(50, 0.002102390328220643)	(55, 0.0046722895576567945)	(60, 0.002673479045873121)	(65, 0.003992022114570754)	(70, 0.0017608568794284746)	(75, 0.004076005749519648)	(80, 0.011833294164299145)	(85, 0.001710466698459138)	(90, 0.002653882864385046)	(95, 0.008532737310807616)	(100, 0.01368093413317481)	(105, 0.004610701558694273)	(110, 0.01662596026538269)	(115, 0.002866641406255577)	(120, 0.0030038146766721034)	(125, 0.0057780740844838975)	(130, 0.0011421774353049564)	(135, 0.005067012641916596)	(140, 0.006055220079815247)	(145, 0.0063687589836244505)	(150, 0.05291668865404887)
NG-13640_M_07e_lib259810_5981_3_1	(1, 0.5020675866056451)	(2, 0.008134115244924153)	(3, 0.0)	(4, 0.012459976679316434)	(5, 0.0)	(6, 1.968089824564276e-06)	(7, 0.0)	(8, 3.148943719302842e-05)	(9, 0.0)	(10, 0.003966094614461929)	(15, 0.0011300771772648074)	(20, 0.0002778942832284758)	(25, 0.00022633032982489175)	(30, 0.0005325651065270932)	(35, 0.0014185991455459303)	(40, 0.0027041554189513157)	(45, 0.0016134400381777934)	(50, 0.0008053423562117018)	(55, 0.0005487034430885202)	(60, 0.002192058446599691)	(65, 0.008633222824433654)	(70, 0.0006207355306675727)	(75, 0.017826957630903216)	(80, 0.008634403678328392)	(85, 0.001430014066528403)	(90, 0.015181844906688826)	(95, 0.013712075425704226)	(100, 0.001444184313265266)	(105, 0.0010485982585278465)	(110, 0.00348233813558403)	(115, 0.0010245875626681623)	(120, 0.0006537994397202526)	(125, 0.0001787025560704363)	(130, 0.0006541930576851654)	(135, 0.0018200894697570427)	(140, 0.00046132025487786635)	(145, 0.00793927435229229)	(150, 0.000855135028773178)
NG-13640_M_07e_lib259810_5981_3_2	(1, 0.4644259006210288)	(2, 0.042678027845676335)	(3, 0.0019326642077221192)	(4, 6.297887438605684e-05)	(5, 0.0029895284435131355)	(6, 0.017342807534060402)	(7, 0.0)	(8, 0.02166866896845268)	(9, 0.0059652802582543215)	(10, 0.009046521687592153)	(15, 0.005400438478604374)	(20, 0.008963861914960453)	(25, 0.0053040020772007245)	(30, 0.01054896145966452)	(35, 0.012701264491808011)	(40, 0.0079365190265379)	(45, 0.00790621044323961)	(50, 0.009089032427802742)	(55, 0.004199510067655252)	(60, 0.007046548807869935)	(65, 0.006003461200850869)	(70, 0.004604149335585668)	(75, 0.005158757048147881)	(80, 0.009235851928715235)	(85, 0.00628214272000917)	(90, 0.007406709245765197)	(95, 0.005185916687726867)	(100, 0.010016002735172514)	(105, 0.004798596610252618)	(110, 0.005182767744007565)	(115, 0.013147233646054277)	(120, 0.007119368131378812)	(125, 0.009109106944013297)	(130, 0.006508866667798974)	(135, 0.0033709442515136925)	(140, 0.006439196288009399)	(145, 0.1952530106411271)	(150, 0.00040050627929883023)
NG-13640_NALM_1_lib265127_5989_8_1	(1, 0.9709716897247608)	(2, 0.010157989645850973)	(3, 0.01692669616550804)	(4, 0.050967423418408285)	(5, 0.0)	(6, 0.0)	(7, 2.7114265009551245e-05)	(8, 0.0)	(9, 0.0012472561904393572)	(10, 0.0)	(15, 2.2184398644178292e-05)	(20, 0.0027646690577011524)	(25, 0.0006946181708810491)	(30, 0.008380279834497484)	(35, 0.010904371413568436)	(40, 0.0009973119657149484)	(45, 0.0022174538911447546)	(50, 0.10213253447806801)	(55, 0.0010633721750109462)	(60, 0.1590187554547431)	(65, 0.06201525394320907)	(70, 0.0038457887516274414)	(75, 0.2352261086905878)	(80, 0.30163831044507305)	(85, 0.3307141692814062)	(90, 0.0029199598482104005)	(95, 0.0004910146899911463)	(100, 0.00306046103962353)	(105, 0.002665085757120619)	(110, 0.0005230588213660704)	(115, 0.0007079288100675561)	(120, 0.00017648921588035173)	(125, 0.002308163432267617)	(130, 0.000992875085986113)	(135, 0.002597053601278472)	(140, 0.0015760782770097336)	(145, 0.0005516520462852336)	(150, 0.0016367156333038208)
NG-13640_NALM_1_lib265127_5989_8_2	(1, 1.1157150311452935)	(2, 0.022490050358831417)	(3, 0.010931978665214526)	(4, 0.0002440283850859612)	(5, 0.0)	(6, 9.366746094208612e-05)	(7, 0.00014296612459581567)	(8, 9.613239412477259e-05)	(9, 0.013815950488957703)	(10, 0.0011900697406010312)	(15, 0.0017210163481516981)	(20, 0.004929866365372954)	(25, 0.0015800221701020316)	(30, 0.00270501767468014)	(35, 0.003862550297269709)	(40, 0.014464227916004248)	(45, 0.004281588938326411)	(50, 0.003616056979001062)	(55, 0.01717959831005167)	(60, 0.004164258118830534)	(65, 0.004677950194102397)	(70, 0.003640213324191389)	(75, 0.006608978849418982)	(80, 0.009292798098728018)	(85, 0.005072339503332232)	(90, 0.0011269674511242573)	(95, 0.0014592404441503943)	(100, 0.01100050380769321)	(105, 0.019659814078470804)	(110, 0.0035115438120551547)	(115, 0.0024161275056692848)	(120, 0.002261822688433111)	(125, 0.0014562825243311706)	(130, 0.0024008449199366287)	(135, 0.0020912493121912072)	(140, 0.0065478485064883575)	(145, 0.0014843827626137966)	(150, 0.009848640531423819)
