Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
NG-13640_MEC_1_lib227482_5697_4_2	(1, 30.890917226942182)	(2, 31.22200965488243)	(3, 34.89120280853733)	(4, 35.574192968679135)	(5, 35.839340303674476)	(6, 39.12246334917832)	(7, 39.14444845571244)	(8, 39.22483658271171)	(9, 39.25188296691854)	(10, 39.2100052940434)	(15, 39.145986396404076)	(20, 39.08083247089614)	(25, 38.989609095414345)	(30, 39.010020642770336)	(35, 38.85804117597558)	(40, 38.77629403545718)	(45, 38.71138097832532)	(50, 38.64822132969142)	(55, 38.58258396735879)	(60, 38.51680160063797)	(65, 38.41095456385678)	(70, 38.34468720883117)	(75, 37.888330267193496)	(80, 38.26883564019848)	(85, 38.19050536142351)	(90, 38.02111362487305)	(95, 37.93496552971802)	(100, 37.70958400601468)	(105, 37.390781865767565)	(110, 37.11532996277562)	(115, 36.78089857487377)	(120, 36.45839586617527)	(125, 36.00915659073221)	(130, 35.4433847194464)	(135, 35.12346411501948)	(140, 34.79386306151643)	(145, 34.49502290651089)	(150, 31.601749440205225)
NG-13640_MEGAL_lib259811_5981_3_1	(1, 31.47737882997053)	(2, 31.54881040565735)	(3, 35.51520558646365)	(4, 35.933478847440306)	(5, 36.290480099416506)	(6, 39.75079981067749)	(7, 39.944609261487884)	(8, 40.00749262711705)	(9, 40.027976300861255)	(10, 40.06756303284244)	(15, 40.0073916791091)	(20, 39.96501074393894)	(25, 39.83216502930835)	(30, 39.75121653123355)	(35, 39.70500532598989)	(40, 39.62963936172537)	(45, 39.545596306485315)	(50, 39.4219983672191)	(55, 39.28053429222025)	(60, 39.04532058672227)	(65, 38.89240755402528)	(70, 38.6783520983483)	(75, 37.72551335782324)	(80, 38.41110515855514)	(85, 38.31971220769738)	(90, 38.12322072417783)	(95, 37.947209408612714)	(100, 37.78390518056617)	(105, 37.6412277768801)	(110, 37.48115086744629)	(115, 37.338402598485445)	(120, 37.17541780163118)	(125, 36.93871588591677)	(130, 36.78375821845133)	(135, 36.5921372729206)	(140, 36.40522196505975)	(145, 36.10500915228081)	(150, 34.57115450242267)
NG-13640_MEGAL_lib259811_5981_3_2	(1, 30.521267816845118)	(2, 30.721300660819182)	(3, 33.96508218611582)	(4, 34.83383537787606)	(5, 35.19764804405283)	(6, 38.24464744550457)	(7, 38.35270404620897)	(8, 38.39559193534239)	(9, 38.489557825240766)	(10, 38.44321728544678)	(15, 38.35495396444419)	(20, 38.21286470013392)	(25, 38.02235536607965)	(30, 38.081058518731346)	(35, 38.045771906612664)	(40, 37.85017622880273)	(45, 37.87458184581754)	(50, 37.75837940208977)	(55, 37.69098833045367)	(60, 37.58521394464116)	(65, 37.497371717802956)	(70, 37.192969205211824)	(75, 36.76758373228744)	(80, 37.45375895363171)	(85, 37.35764567628878)	(90, 37.17499612070311)	(95, 36.93761485097903)	(100, 36.74034792719811)	(105, 36.454150694819425)	(110, 36.13035717094502)	(115, 35.65401557645563)	(120, 35.16993633416773)	(125, 34.65031559750516)	(130, 34.198940240682575)	(135, 33.55437208716823)	(140, 32.94365323114244)	(145, 32.41124143565394)	(150, 29.913190630103827)
NG-13640_ME_1_lib248393_5885_6_1	(1, 31.399016791397173)	(2, 31.29625247065776)	(3, 34.85561726403303)	(4, 35.58234367607107)	(5, 35.8708467107114)	(6, 39.038097231018575)	(7, 39.15937603941883)	(8, 39.35806899332246)	(9, 39.407682759237815)	(10, 39.476193603334515)	(15, 39.410390207212934)	(20, 39.26445292928196)	(25, 39.14222051679271)	(30, 39.073048086726125)	(35, 39.0626067600566)	(40, 39.05202926091433)	(45, 39.02845916441068)	(50, 38.96019303872272)	(55, 38.90958110501232)	(60, 38.84525628232035)	(65, 38.77792190229759)	(70, 38.72149314057966)	(75, 38.22035548690408)	(80, 38.58161434734588)	(85, 38.560215903901344)	(90, 38.52869958042309)	(95, 38.45653508687125)	(100, 38.406078471741445)	(105, 38.274459432622)	(110, 38.184991855797655)	(115, 38.14492749692296)	(120, 37.94632454097829)	(125, 37.80484270980852)	(130, 37.71630286939633)	(135, 37.43409989915574)	(140, 37.32767868365741)	(145, 37.11833329844237)	(150, 35.81029935055135)
NG-13640_ME_1_lib248393_5885_6_2	(1, 30.856981031880462)	(2, 30.76516280098971)	(3, 33.57745659206327)	(4, 34.60745649405273)	(5, 34.929731356062916)	(6, 37.829001390713344)	(7, 38.0902502102563)	(8, 38.12684669555086)	(9, 38.19400514812961)	(10, 38.13422549181972)	(15, 38.07001112197584)	(20, 37.96479734306743)	(25, 37.85830520465297)	(30, 37.845891212975815)	(35, 37.70199323537748)	(40, 37.541750285303955)	(45, 37.443979545466185)	(50, 37.34373240196273)	(55, 37.26070766513807)	(60, 37.145516466259785)	(65, 36.997519036327176)	(70, 36.84131923138297)	(75, 36.20572441383699)	(80, 36.894592136528274)	(85, 36.85290501324519)	(90, 36.71264602201411)	(95, 36.51092599916789)	(100, 36.2769373108874)	(105, 36.04426496045808)	(110, 35.71694281013756)	(115, 35.337393992048476)	(120, 34.87013911012408)	(125, 34.417074360421246)	(130, 33.99989072564726)	(135, 33.43922932681533)	(140, 32.76445480954463)	(145, 32.3682449157327)	(150, 29.90972579048538)
NG-13640_MINO_lib248384_5885_5_1	(1, 31.28089063270382)	(2, 31.31945796568355)	(3, 34.77316275478389)	(4, 35.604194570156636)	(5, 35.87243694468768)	(6, 39.067723427316636)	(7, 39.25803408500867)	(8, 39.26785573776264)	(9, 39.32223615764153)	(10, 39.35404590004005)	(15, 39.36398185579422)	(20, 39.31280643385911)	(25, 39.17400426875761)	(30, 39.076740434396484)	(35, 39.04859497373811)	(40, 39.008945277868044)	(45, 38.95096922997156)	(50, 38.89820141309338)	(55, 38.850895729535566)	(60, 38.796031684946236)	(65, 38.7160500283879)	(70, 38.627488513611205)	(75, 38.177369551754694)	(80, 38.50820310810125)	(85, 38.48621974708851)	(90, 38.396358932031255)	(95, 38.315665984047605)	(100, 38.2200595109854)	(105, 38.16147117772775)	(110, 38.09288508909419)	(115, 38.020117113342565)	(120, 37.8632448869857)	(125, 37.690457073523305)	(130, 37.553515837052096)	(135, 37.37342426798257)	(140, 37.221210570537075)	(145, 36.97674043976384)	(150, 35.679869237496575)
NG-13640_MINO_lib248384_5885_5_2	(1, 30.772722927616723)	(2, 30.70826067288699)	(3, 33.69827121006064)	(4, 34.63760466190497)	(5, 35.084247285008544)	(6, 38.01616679499991)	(7, 38.00809347469205)	(8, 38.14519535046139)	(9, 38.17677981998136)	(10, 38.230526839359946)	(15, 38.17168471651449)	(20, 38.05365942429203)	(25, 37.95878199246833)	(30, 37.94431000674032)	(35, 37.79992222178926)	(40, 37.65356119649306)	(45, 37.56128948769863)	(50, 37.467970572130106)	(55, 37.36479371518136)	(60, 37.22991074318312)	(65, 37.095261379551765)	(70, 36.959570686390165)	(75, 36.32410278639326)	(80, 36.9566161771164)	(85, 36.93640932711623)	(90, 36.72374259990589)	(95, 36.51355758856309)	(100, 36.31007312901565)	(105, 36.061219578017116)	(110, 35.66982490965951)	(115, 35.328852817819076)	(120, 34.90127907075354)	(125, 34.3515814992307)	(130, 33.925593657986916)	(135, 33.32356773714089)	(140, 32.62798301793198)	(145, 32.23710608913594)	(150, 29.852344955891688)
NG-13640_MKPL_1_lib259812_5981_3_1	(1, 31.556076442876186)	(2, 31.65096730294713)	(3, 35.69998180240143)	(4, 35.991609998023264)	(5, 36.35195304548217)	(6, 39.82555017750023)	(7, 39.97777675090126)	(8, 40.086635130615534)	(9, 40.10570494294165)	(10, 40.13204556705615)	(15, 40.094465282883235)	(20, 40.06242236718857)	(25, 39.96453902061315)	(30, 39.90440896165235)	(35, 39.890012140289684)	(40, 39.85338715007973)	(45, 39.81751372826584)	(50, 39.75919878296615)	(55, 39.70038139624653)	(60, 39.57482646312964)	(65, 39.54068048329017)	(70, 39.465530789734956)	(75, 39.09103966912355)	(80, 39.42294258872287)	(85, 39.39154642426657)	(90, 39.3072506824836)	(95, 39.22597662584958)	(100, 39.14514151263204)	(105, 39.06996952659772)	(110, 38.973748760435896)	(115, 38.87054746027556)	(120, 38.74046304218817)	(125, 38.54006852801503)	(130, 38.416262121509206)	(135, 38.249836320512905)	(140, 38.063269637109)	(145, 37.766594743225525)	(150, 36.38597051845943)
NG-13640_MKPL_1_lib259812_5981_3_2	(1, 31.276199249732034)	(2, 31.39820480521815)	(3, 35.1062323324107)	(4, 35.85447632096406)	(5, 36.011590553022245)	(6, 39.39919363679975)	(7, 39.446990845690465)	(8, 39.48678555119091)	(9, 39.56093015989772)	(10, 39.58806189557112)	(15, 39.53252624626931)	(20, 39.49361735222668)	(25, 39.37167170909329)	(30, 39.40645423874214)	(35, 39.32412911507612)	(40, 39.12525777441265)	(45, 39.17911768328914)	(50, 39.08866273196204)	(55, 39.05322248369697)	(60, 38.98414248046315)	(65, 38.942235603601596)	(70, 38.694335037906264)	(75, 38.321893533358775)	(80, 38.881886752606974)	(85, 38.82751177677961)	(90, 38.70054352910608)	(95, 38.52467435283738)	(100, 38.410801217454704)	(105, 38.21180905887735)	(110, 38.00240469228699)	(115, 37.66136677600797)	(120, 37.31688929054911)	(125, 36.92813850813444)	(130, 36.60218919972525)	(135, 36.07611958684044)	(140, 35.54826994664493)	(145, 35.07762720990455)	(150, 32.29922243142727)
NG-13640_MOLM13_lib236379_5767_8_1	(1, 31.18834853754963)	(2, 31.488052004053703)	(3, 35.24945225123827)	(4, 35.90279174713716)	(5, 36.11443137983609)	(6, 39.463260168193415)	(7, 39.57160966717535)	(8, 39.644567353606696)	(9, 39.720810578596215)	(10, 39.760860747978434)	(15, 39.73666547715477)	(20, 39.69203586895116)	(25, 39.57993881919682)	(30, 39.52978494497708)	(35, 39.506259274124965)	(40, 39.49113050076154)	(45, 39.47000864918072)	(50, 39.419889151201026)	(55, 39.358427253627276)	(60, 39.28523476889028)	(65, 39.24436707994299)	(70, 39.194119044717894)	(75, 38.8383999455577)	(80, 39.19919986995753)	(85, 39.138988221288216)	(90, 39.06540764968332)	(95, 39.048794194814484)	(100, 39.0039002033265)	(105, 38.885212233001795)	(110, 38.84287416743222)	(115, 38.75054237449293)	(120, 38.564727889481716)	(125, 38.42428951133003)	(130, 38.29778874279369)	(135, 38.134034401574375)	(140, 37.94034872750406)	(145, 37.6843445270943)	(150, 36.166737789160436)
NG-13640_MOLM13_lib236379_5767_8_2	(1, 30.97853705725287)	(2, 31.236138056803266)	(3, 34.7022917970373)	(4, 35.60030839504776)	(5, 35.8938692684205)	(6, 39.15267094534077)	(7, 39.171368577689165)	(8, 39.28912704861535)	(9, 39.32789251335206)	(10, 39.3339330907775)	(15, 39.28757289912068)	(20, 39.2087558392835)	(25, 39.192207326145976)	(30, 39.179591961556696)	(35, 39.06008984781014)	(40, 38.929214498674796)	(45, 38.87876508737189)	(50, 38.83158398410658)	(55, 38.74165959328445)	(60, 38.65918023956625)	(65, 38.56613806793341)	(70, 38.448853242870356)	(75, 38.00720008916834)	(80, 38.39944378437988)	(85, 38.33474817231136)	(90, 38.13120608926915)	(95, 37.96345833773018)	(100, 37.69633276115568)	(105, 37.34383846707622)	(110, 37.00997300516444)	(115, 36.60774660036424)	(120, 36.22901436811292)	(125, 35.700677131367954)	(130, 35.084449627439675)	(135, 34.69188910477243)	(140, 34.20535135660272)	(145, 33.82802769158248)	(150, 30.725826099049897)
NG-13640_MOLM_20_lib259817_5981_7_1	(1, 31.424049667450436)	(2, 31.599797884762342)	(3, 35.63973261633845)	(4, 36.19698790865843)	(5, 36.386636605797925)	(6, 39.885882870820765)	(7, 39.90789910632286)	(8, 40.064855542214076)	(9, 40.091403338772906)	(10, 40.119947384534925)	(15, 40.0682131863014)	(20, 40.0418493998365)	(25, 39.94630388215428)	(30, 39.888265511405294)	(35, 39.85202887125942)	(40, 39.816641498590315)	(45, 39.76331900173825)	(50, 39.731327570558285)	(55, 39.663770467510645)	(60, 39.6059570693419)	(65, 39.54626508476242)	(70, 39.4584757657009)	(75, 39.11828727083398)	(80, 39.4519534369831)	(85, 39.417110291998995)	(90, 39.35071416581169)	(95, 39.2655647666105)	(100, 39.185142984191444)	(105, 39.118216675910745)	(110, 38.998398041103265)	(115, 38.926652237137745)	(120, 38.7945829428308)	(125, 38.61203131983448)	(130, 38.4817103255442)	(135, 38.30731282443018)	(140, 38.11700840182796)	(145, 37.89496194674469)	(150, 36.488674354173995)
NG-13640_MOLM_20_lib259817_5981_7_2	(1, 30.686500101637883)	(2, 30.929923736153057)	(3, 34.09118825131674)	(4, 35.17888813179389)	(5, 35.37698817424946)	(6, 38.577393354247135)	(7, 38.54313217931505)	(8, 38.63642330156309)	(9, 38.74183645284685)	(10, 38.78001671021741)	(15, 38.700075445743984)	(20, 38.626913284687056)	(25, 38.51859135651631)	(30, 38.54735304014239)	(35, 38.37402096274733)	(40, 38.2481329489098)	(45, 38.18609420376461)	(50, 38.11013891947888)	(55, 38.04367138187085)	(60, 37.93919212940458)	(65, 37.811494266318405)	(70, 37.68041040191194)	(75, 37.11944214689849)	(80, 37.75378876966879)	(85, 37.69795890994742)	(90, 37.555082707181825)	(95, 37.311447072304915)	(100, 37.12271930635144)	(105, 36.84900568380873)	(110, 36.5264990016598)	(115, 36.09302893940027)	(120, 35.66364585990247)	(125, 35.22704113993691)	(130, 34.74809566754278)	(135, 34.104397988030925)	(140, 33.57922373060959)	(145, 33.14726961061258)	(150, 30.391338392819648)
NG-13640_MOLT_4_lib241220_5808_2_1	(1, 31.3480073599943)	(2, 31.466434097105505)	(3, 35.23842563315553)	(4, 35.923352878564444)	(5, 36.1432276665202)	(6, 39.48204429122351)	(7, 39.588689300365914)	(8, 39.67777698095937)	(9, 39.74689134337933)	(10, 39.771291962811475)	(15, 39.71580936684665)	(20, 39.68323837575957)	(25, 39.54900243261415)	(30, 39.49062586029224)	(35, 39.45249259719482)	(40, 39.39121772831129)	(45, 39.31753045983231)	(50, 39.27370806978565)	(55, 39.20393445458721)	(60, 39.119936213962255)	(65, 39.02305021651004)	(70, 38.94237724686492)	(75, 38.46025107168454)	(80, 38.85883109782308)	(85, 38.81309746059769)	(90, 38.57031114165099)	(95, 38.32927304518351)	(100, 38.149929368567776)	(105, 37.883108626196695)	(110, 37.298135775248525)	(115, 37.3761894666112)	(120, 36.94793294729654)	(125, 36.64983707091873)	(130, 36.384220305222016)	(135, 36.01754640634175)	(140, 35.65627797430217)	(145, 35.164660418451355)	(150, 32.37849336779066)
NG-13640_MOLT_4_lib241220_5808_2_2	(1, 30.881882001045714)	(2, 30.72573414139412)	(3, 34.0359973218209)	(4, 34.94574666303318)	(5, 35.2006533331421)	(6, 38.17082047377084)	(7, 38.11521027096027)	(8, 38.343632457514005)	(9, 38.371777307799796)	(10, 38.319895658802935)	(15, 38.145616383223874)	(20, 38.02994315062867)	(25, 37.900111934152086)	(30, 37.83424104568073)	(35, 37.61958377828397)	(40, 37.383677963088765)	(45, 37.165398456287484)	(50, 36.965338616673996)	(55, 36.74936429972483)	(60, 36.53026326300615)	(65, 36.23488565583443)	(70, 35.96540941326494)	(75, 34.97301331657407)	(80, 35.70006327317644)	(85, 35.289570200498346)	(90, 34.58514981852099)	(95, 33.95113449266065)	(100, 33.30616131139504)	(105, 32.42103596244291)	(110, 31.77829979959293)	(115, 31.15812370996911)	(120, 30.581539061994068)	(125, 29.965699045165263)	(130, 29.314925871983736)	(135, 28.652662919302145)	(140, 27.912281141872647)	(145, 27.314743058661332)	(150, 24.484157964323106)
NG-13640_MONO_MAC_6_lib248394_5885_6_1	(1, 31.080872090900936)	(2, 31.292304164359233)	(3, 34.53186822290243)	(4, 35.42783097647366)	(5, 35.77550540215271)	(6, 38.86440364654151)	(7, 39.02511086290975)	(8, 39.183673758138745)	(9, 39.29535779339868)	(10, 39.35423277574806)	(15, 39.20840270253368)	(20, 38.98089223878984)	(25, 38.76105156274893)	(30, 38.80703636722244)	(35, 38.42208822681316)	(40, 38.29459025645829)	(45, 38.488132511420204)	(50, 38.587182992634986)	(55, 38.62149482620889)	(60, 38.60264421233498)	(65, 38.56328132140722)	(70, 38.52901270533797)	(75, 38.03135957360049)	(80, 38.43651777980451)	(85, 38.42472175680536)	(90, 38.39719107442862)	(95, 38.32919881863193)	(100, 38.27570935708143)	(105, 38.144576312817485)	(110, 38.04984364870345)	(115, 38.012335912847924)	(120, 37.82376899087091)	(125, 37.67702084457573)	(130, 37.591660139354346)	(135, 37.30958031409766)	(140, 37.202447954352586)	(145, 36.99019681403017)	(150, 35.64400459524674)
NG-13640_MONO_MAC_6_lib248394_5885_6_2	(1, 30.728799935707862)	(2, 30.72977022492911)	(3, 33.87322485638262)	(4, 34.620904135099515)	(5, 35.084189382798286)	(6, 37.91185302143345)	(7, 38.01314189914793)	(8, 38.14850670752085)	(9, 38.21158795784451)	(10, 38.16026967892698)	(15, 38.09898775959154)	(20, 38.012074181301)	(25, 37.844079746589365)	(30, 37.81654552701303)	(35, 37.75313819640739)	(40, 37.63140500539211)	(45, 37.528759173019715)	(50, 37.407162687694424)	(55, 37.30347599189444)	(60, 37.17380104497366)	(65, 37.00354889357811)	(70, 36.83158248791905)	(75, 36.31035496080924)	(80, 36.933748697249385)	(85, 36.87093449842085)	(90, 36.71391491167329)	(95, 36.490628126000146)	(100, 36.23093196154131)	(105, 35.96697118653804)	(110, 35.61856457469137)	(115, 35.210655693518916)	(120, 34.71153819652058)	(125, 34.22747102396835)	(130, 33.7799131702392)	(135, 33.17306018559262)	(140, 32.452462959153266)	(145, 32.02718739008152)	(150, 29.623149390229237)
NG-13640_MONO_MAC_6_lib248394_5904_3_1	(1, 30.964199003892418)	(2, 31.424013224453272)	(3, 34.84163924310814)	(4, 35.65963519010316)	(5, 35.933997722835144)	(6, 39.00978750241828)	(7, 39.39179842603759)	(8, 39.522085655521536)	(9, 39.69019430195956)	(10, 39.65214414943356)	(15, 39.553048226945926)	(20, 39.288975803438625)	(25, 39.25223622881513)	(30, 39.220461807191825)	(35, 38.85622789137395)	(40, 38.733688841053926)	(45, 38.84304265648852)	(50, 38.84170982305538)	(55, 38.79135778625519)	(60, 38.90643130593777)	(65, 38.917052881211845)	(70, 38.91508515699107)	(75, 38.300174937675465)	(80, 38.84329338460104)	(85, 38.788009791776005)	(90, 38.78381023560455)	(95, 38.75224893452058)	(100, 38.66284396423927)	(105, 38.48940625235767)	(110, 38.3062955702125)	(115, 38.18468546639883)	(120, 37.961018961416244)	(125, 37.71170599819425)	(130, 37.523073281676616)	(135, 37.31832775821881)	(140, 36.975645447371505)	(145, 36.632978915925534)	(150, 34.88756297172808)
NG-13640_MONO_MAC_6_lib248394_5904_3_2	(1, 30.87200390671678)	(2, 31.054197476906598)	(3, 34.32687654475819)	(4, 35.15086948610599)	(5, 35.33398237079259)	(6, 38.37064975465496)	(7, 38.42220944163766)	(8, 38.64169844873692)	(9, 38.607541797743906)	(10, 38.59624216844479)	(15, 38.59803908064605)	(20, 38.355585061575006)	(25, 38.14766288163755)	(30, 38.2443715450713)	(35, 38.12355113454718)	(40, 38.02235612432262)	(45, 37.85121401947212)	(50, 37.93255798395794)	(55, 37.77086915408108)	(60, 37.55402862087539)	(65, 37.467686629636574)	(70, 37.10659412963535)	(75, 36.86607515827479)	(80, 37.566028888467734)	(85, 37.50732849639893)	(90, 37.26716410133598)	(95, 37.00747125067042)	(100, 36.75483330459619)	(105, 36.38090156595764)	(110, 35.66884112296082)	(115, 35.30289316967246)	(120, 34.729363082545504)	(125, 34.47527786950468)	(130, 33.57305571887419)	(135, 33.12210715495586)	(140, 32.82672327088581)	(145, 32.21033333820961)	(150, 29.76914612563921)
NG-13640_MOTN_1_lib250968_5908_5_1	(1, 31.47032757652493)	(2, 31.534784224002237)	(3, 35.3418235071436)	(4, 35.98318002456359)	(5, 36.201451835809046)	(6, 39.64703047523959)	(7, 39.756984098017064)	(8, 39.85949074039162)	(9, 39.907305360201455)	(10, 39.94591352269317)	(15, 39.882957194703394)	(20, 39.82852906331082)	(25, 39.6991387018299)	(30, 39.65835530130615)	(35, 39.601556436680895)	(40, 39.61676531818294)	(45, 39.59767331431993)	(50, 39.54205394839837)	(55, 39.49589052059626)	(60, 39.51154099168327)	(65, 39.43696202195641)	(70, 39.34972157277353)	(75, 38.99481489681634)	(80, 39.37524997699991)	(85, 39.37395419790531)	(90, 39.30618151617572)	(95, 39.19223725832943)	(100, 39.17731149255225)	(105, 39.16419092836391)	(110, 39.10234164503653)	(115, 38.806707116653925)	(120, 38.87214568430409)	(125, 38.79426362673399)	(130, 38.69248714332899)	(135, 38.56719069861442)	(140, 38.473910582704036)	(145, 38.22296878775219)	(150, 37.22220161347488)
NG-13640_MOTN_1_lib250968_5908_5_2	(1, 30.44389466111447)	(2, 30.642211969797746)	(3, 33.534886882309436)	(4, 34.541778059979194)	(5, 35.01262576522417)	(6, 37.97258801994648)	(7, 37.97728912691674)	(8, 37.85606585414778)	(9, 37.91824189856535)	(10, 38.172981519996505)	(15, 38.10530399980293)	(20, 37.85014023164983)	(25, 37.76926679345621)	(30, 37.846394645278345)	(35, 37.6315387273688)	(40, 37.425733716818925)	(45, 37.34452479409268)	(50, 37.190705704976516)	(55, 37.151229014998066)	(60, 37.15801794056979)	(65, 37.03354101681997)	(70, 36.89441600142375)	(75, 36.25978217334976)	(80, 36.99400163790776)	(85, 36.91122816638288)	(90, 36.68768457254781)	(95, 36.4849891937301)	(100, 36.44315982872854)	(105, 36.254146033201565)	(110, 35.9865562702759)	(115, 35.82240891890547)	(120, 35.29487374687237)	(125, 34.86717028559822)	(130, 34.431989559217804)	(135, 34.073788120694395)	(140, 33.648162954226564)	(145, 32.89699019316553)	(150, 30.654781730441)
