method	gene_id	clean_gene_id	gene_id_raw	gene_symbol	gene_name	direction	direction_consistent	feature_class	evidence_class	evidence_classes	owner_profile	cohort	profiles_present	n_profiles	marker_source_class	retained_marker_source_classes	source_contrast	source_file	source_marker_ranks	marker_source_recurrence_detail	ranking_component_keys	selected_rule_key	rank_within_candidate_pool	best_padj_rank_within_pool	source_count	marker_source_class_source_count	n_retained_contrasts	n_anchor_contrasts	n_isolate_contrasts	min_padj	median_padj	max_abs_log2FC	median_abs_log2FC	median_log2FC	mean_baseMean	median_baseMean	max_baseMean	best_marker_rank	source_rank	selection_rank
ranked_marker_source_pan_cancer_panel	ENSG00000048052	ENSG00000048052	ENSG00000048052.22	HDAC9	histone deacetylase 9	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	isolate	isolate	isolate_SIMA_vs_rest	results/unsupervised/nbl/deseq2_markers/markers/isolate_SIMA_vs_rest_markers_top50.txt	isolate_SIMA_vs_rest:3	isolate:1/4	nbl|isolate|nonrecurrent_marker|ENSG00000048052	relaxed_iqr_median_baseMean	62	62	1	4	1	0	1	0.0009449274291298	0.0009449274291298	7.59698518226751	7.59698518226751	-7.59698518226751	5729.96943644392	5729.96943644392	5729.96943644392	3	NA	288
ranked_marker_source_pan_cancer_panel	ENSG00000104892	ENSG00000104892	ENSG00000104892.17	KLC3	kinesin light chain 3	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_CHP_134_vs_outside_component_0	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	anchor_CHP_134_vs_outside_component_0:7	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000104892	relaxed_iqr_median_baseMean	45	45	1	3	1	1	0	0.0009574859591985	0.0009574859591985	7.11083521543061	7.11083521543061	7.11083521543061	20.702514988683	20.702514988683	20.702514988683	7	NA	289
ranked_marker_source_pan_cancer_panel	ENSG00000270231	ENSG00000270231	ENSG00000270231.4	NBPF8	NBPF member 8	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_CHP_134_vs_outside_component_0	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	anchor_CHP_134_vs_outside_component_0:32	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000270231	relaxed_iqr_median_baseMean	46	45	1	3	1	1	0	0.0009574859591985	0.0009574859591985	4.61284511709272	4.61284511709272	-4.61284511709272	557.58146649119	557.58146649119	557.58146649119	32	NA	290
ranked_marker_source_pan_cancer_panel	ENSG00000155380	ENSG00000155380	ENSG00000155380	SLC16A1	solute carrier family 16 member 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:51	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000155380	relaxed_iqr_median_baseMean	189	189	1	4	1	1	0	0.0009843332909139	0.0009843332909139	7.46167480746453	7.46167480746453	-7.46167480746453	1708.2020928188	1708.2020928188	1708.2020928188	51	NA	291
ranked_marker_source_pan_cancer_panel	ENSG00000132670	ENSG00000132670	ENSG00000132670.20	PTPRA	protein tyrosine phosphatase receptor type A	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_CHP_134_vs_outside_component_0	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	anchor_CHP_134_vs_outside_component_0:124	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000132670	relaxed_iqr_median_baseMean	47	47	1	3	1	1	0	0.001062467271759	0.001062467271759	1.39829633994653	1.39829633994653	-1.39829633994653	3457.92745393489	3457.92745393489	3457.92745393489	124	NA	292
ranked_marker_source_pan_cancer_panel	ENSG00000185133	ENSG00000185133	ENSG00000185133	INPP5J	inositol polyphosphate-5-phosphatase J	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:80	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000185133	relaxed_iqr_median_baseMean	191	191	1	4	1	1	0	0.0010915661039618	0.0010915661039618	6.4643066891464	6.4643066891464	-6.4643066891464	1540.79043123173	1540.79043123173	1540.79043123173	80	NA	293
ranked_marker_source_pan_cancer_panel	ENSG00000062038	ENSG00000062038	ENSG00000062038	CDH3	cadherin 3	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:40	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000062038	relaxed_iqr_median_baseMean	194	194	1	4	1	1	0	0.001146817802271	0.001146817802271	7.9824105762232	7.9824105762232	-7.9824105762232	2695.58093836461	2695.58093836461	2695.58093836461	40	NA	294
ranked_marker_source_pan_cancer_panel	ENSG00000169908	ENSG00000169908	ENSG00000169908	TM4SF1	transmembrane 4 L six family member 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:8	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000169908	relaxed_iqr_median_baseMean	197	197	1	4	1	1	0	0.0011923241847382	0.0011923241847382	9.16735642754656	9.16735642754656	-9.16735642754656	15299.8149701007	15299.8149701007	15299.8149701007	8	NA	295
ranked_marker_source_pan_cancer_panel	ENSG00000269834	ENSG00000269834	ENSG00000269834.6	ZNF528-AS1	ZNF528 antisense RNA 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_CHP_134_vs_outside_component_0	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	anchor_CHP_134_vs_outside_component_0:23	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000269834	relaxed_iqr_median_baseMean	50	50	1	3	1	1	0	0.0012704972109785	0.0012704972109785	5.33662948821053	5.33662948821053	-5.33662948821053	766.404838547109	766.404838547109	766.404838547109	23	NA	296
ranked_marker_source_pan_cancer_panel	ENSG00000185432	ENSG00000185432	ENSG00000185432.12	TMT1A	thiol methyltransferase 1A	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor;isolate	anchor;isolate	isolate_SIMA_vs_rest;anchor_CHP_134_vs_outside_component_0	results/unsupervised/nbl/deseq2_markers/markers/isolate_SIMA_vs_rest_markers_top50.txt;results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	isolate_SIMA_vs_rest:9;anchor_CHP_134_vs_outside_component_0:6	anchor:1/3;isolate:1/4	nbl|anchor|nonrecurrent_marker|ENSG00000185432;nbl|isolate|nonrecurrent_marker|ENSG00000185432	relaxed_iqr_median_baseMean	51;105	51;105	1	4	2	1	1	0.00127936263116	0.0050014371135117	7.44137837385786	6.961588434475175	-6.961588434475175	2469.70709909775	2469.70709909775	2469.70709909775	6	NA	297
ranked_marker_source_pan_cancer_panel	ENSG00000120318	ENSG00000120318	ENSG00000120318.16	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_LAN5_vs_outside_component_1	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN5_vs_outside_component_1_markers_top200.txt	anchor_LAN5_vs_outside_component_1:2	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000120318	relaxed_iqr_median_baseMean	52	52	1	3	1	1	0	0.0013009504363748	0.0013009504363748	6.87828461978276	6.87828461978276	-6.87828461978276	1336.69447252476	1336.69447252476	1336.69447252476	2	NA	298
ranked_marker_source_pan_cancer_panel	ENSG00000167555	ENSG00000167555	ENSG00000167555.14	ZNF528	zinc finger protein 528	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_CHP_134_vs_outside_component_0	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	anchor_CHP_134_vs_outside_component_0:25	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000167555	relaxed_iqr_median_baseMean	53	53	1	3	1	1	0	0.0013054953176532	0.0013054953176532	5.32363988861388	5.32363988861388	-5.32363988861388	987.515061638634	987.515061638634	987.515061638634	25	NA	299
ranked_marker_source_pan_cancer_panel	ENSG00000148339	ENSG00000148339	ENSG00000148339.12	SLC25A25	solute carrier family 25 member 25	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_LAN1_vs_outside_component_1	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN1_vs_outside_component_1_markers_top200.txt	anchor_LAN1_vs_outside_component_1:72	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000148339	relaxed_iqr_median_baseMean	55	55	1	3	1	1	0	0.0016168411099781	0.0016168411099781	1.86343813957325	1.86343813957325	1.86343813957325	1204.91153656758	1204.91153656758	1204.91153656758	72	NA	300
ranked_marker_source_pan_cancer_panel	ENSG00000223764	ENSG00000223764	ENSG00000223764	LINC02593	long intergenic non-protein coding RNA 2593	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_HCC_1143_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	anchor_HCC_1143_vs_outside_component_1:21	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000223764	relaxed_iqr_median_baseMean	203	203	1	4	1	1	0	0.0016302181494051	0.0016302181494051	6.88450218925929	6.88450218925929	-6.88450218925929	1404.74072628957	1404.74072628957	1404.74072628957	21	NA	301
ranked_marker_source_pan_cancer_panel	ENSG00000169432	ENSG00000169432	ENSG00000169432.18	SCN9A	sodium voltage-gated channel alpha subunit 9	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_CHP_134_vs_outside_component_0	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	anchor_CHP_134_vs_outside_component_0:11	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000169432	relaxed_iqr_median_baseMean	56	56	1	3	1	1	0	0.0017153331485242	0.0017153331485242	6.25083743835647	6.25083743835647	-6.25083743835647	721.667713393068	721.667713393068	721.667713393068	11	NA	302
ranked_marker_source_pan_cancer_panel	ENSG00000134531	ENSG00000134531	ENSG00000134531	EMP1	epithelial membrane protein 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:42	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000134531	relaxed_iqr_median_baseMean	213	213	1	4	1	1	0	0.0019661376235648	0.0019661376235648	6.794711861379	6.794711861379	-6.794711861379	7657.35752960999	7657.35752960999	7657.35752960999	42	NA	303
ranked_marker_source_pan_cancer_panel	ENSG00000135046	ENSG00000135046	ENSG00000135046	ANXA1	annexin A1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:20	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000135046	relaxed_iqr_median_baseMean	214	214	1	4	1	1	0	0.0020117116238137	0.0020117116238137	8.12007834332807	8.12007834332807	-8.12007834332807	14808.0771293404	14808.0771293404	14808.0771293404	20	NA	304
ranked_marker_source_pan_cancer_panel	ENSG00000156671	ENSG00000156671	ENSG00000156671.15	SAMD8	sterile alpha motif domain containing 8	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_LAN1_vs_outside_component_1	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN1_vs_outside_component_1_markers_top200.txt	anchor_LAN1_vs_outside_component_1:105	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000156671	relaxed_iqr_median_baseMean	60	60	1	3	1	1	0	0.0021144918443317	0.0021144918443317	1.04469920981894	1.04469920981894	1.04469920981894	1035.66508276392	1035.66508276392	1035.66508276392	105	NA	305
ranked_marker_source_pan_cancer_panel	ENSG00000122786	ENSG00000122786	ENSG00000122786.20	CALD1	caldesmon 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_CHP_134_vs_outside_component_0	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	anchor_CHP_134_vs_outside_component_0:17	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000122786	relaxed_iqr_median_baseMean	61	61	1	3	1	1	0	0.0022293837664225	0.0022293837664225	5.59994057078535	5.59994057078535	-5.59994057078535	8369.08680264506	8369.08680264506	8369.08680264506	17	NA	306
ranked_marker_source_pan_cancer_panel	ENSG00000074410	ENSG00000074410	ENSG00000074410.14	CA12	carbonic anhydrase 12	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	rbl	rbl	rbl	1	isolate	isolate	isolate_Y_79_vs_rest	results/unsupervised/rbl/deseq2_markers/markers/isolate_Y_79_vs_rest_markers_top50.txt	isolate_Y_79_vs_rest:14	isolate:1/4	rbl|isolate|nonrecurrent_marker|ENSG00000074410	relaxed_iqr_median_baseMean	117	117	1	4	1	0	1	0.0023068428694475	0.0023068428694475	8.76107688038324	8.76107688038324	8.76107688038324	1864.54560756591	1864.54560756591	1864.54560756591	14	NA	307
ranked_marker_source_pan_cancer_panel	ENSG00000159388	ENSG00000159388	ENSG00000159388.6	BTG2	BTG anti-proliferation factor 2	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_LAN1_vs_outside_component_1	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN1_vs_outside_component_1_markers_top200.txt	anchor_LAN1_vs_outside_component_1:52	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000159388	relaxed_iqr_median_baseMean	63	63	1	3	1	1	0	0.0025589608900808	0.0025589608900808	2.72281263334456	2.72281263334456	-2.72281263334456	933.504649888234	933.504649888234	933.504649888234	52	NA	308
ranked_marker_source_pan_cancer_panel	ENSG00000113594	ENSG00000113594	ENSG00000113594.10	LIFR	LIF receptor subunit alpha	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_LAN1_vs_outside_component_1	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN1_vs_outside_component_1_markers_top200.txt	anchor_LAN1_vs_outside_component_1:29	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000113594	relaxed_iqr_median_baseMean	65	65	1	3	1	1	0	0.0027820098627113	0.0027820098627113	4.0154829996588	4.0154829996588	-4.0154829996588	1189.76525428215	1189.76525428215	1189.76525428215	29	NA	309
ranked_marker_source_pan_cancer_panel	ENSG00000196074	ENSG00000196074	ENSG00000196074	SYCP2	synaptonemal complex protein 2	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:64	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000196074	relaxed_iqr_median_baseMean	237	237	1	4	1	1	0	0.0028158087513173	0.0028158087513173	6.83886758631456	6.83886758631456	-6.83886758631456	4105.28432635671	4105.28432635671	4105.28432635671	64	NA	310
ranked_marker_source_pan_cancer_panel	ENSG00000147804	ENSG00000147804	ENSG00000147804.10	SLC39A4	solute carrier family 39 member 4	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_LAN1_vs_outside_component_1	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN1_vs_outside_component_1_markers_top200.txt	anchor_LAN1_vs_outside_component_1:16	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000147804	relaxed_iqr_median_baseMean	67	67	1	3	1	1	0	0.0029419985395051	0.0029419985395051	5.21613079523212	5.21613079523212	-5.21613079523212	344.186777820419	344.186777820419	344.186777820419	16	NA	311
ranked_marker_source_pan_cancer_panel	ENSG00000197555	ENSG00000197555	ENSG00000197555.9	SIPA1L1	signal induced proliferation associated 1 like 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_CHP_134_vs_outside_component_0	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	anchor_CHP_134_vs_outside_component_0:24	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000197555	relaxed_iqr_median_baseMean	68	68	1	3	1	1	0	0.0029897722978792	0.0029897722978792	5.3298563119901	5.3298563119901	-5.3298563119901	1258.91814155289	1258.91814155289	1258.91814155289	24	NA	312
ranked_marker_source_pan_cancer_panel	ENSG00000113739	ENSG00000113739	ENSG00000113739	STC2	stanniocalcin 2	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	isolate	isolate	isolate_SK_BR_3_vs_rest	results/unsupervised/brca/deseq2_markers/markers/isolate_SK_BR_3_vs_rest_markers_top50.txt	isolate_SK_BR_3_vs_rest:1	isolate:1/3	brca|isolate|nonrecurrent_marker|ENSG00000113739	relaxed_iqr_median_baseMean	115	115	1	3	1	0	1	0.0033181736344553	0.0033181736344553	8.98912358990918	8.98912358990918	-8.98912358990918	11446.9973595922	11446.9973595922	11446.9973595922	1	NA	313
ranked_marker_source_pan_cancer_panel	ENSG00000100285	ENSG00000100285	ENSG00000100285.10	NEFH	neurofilament heavy chain	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_LAN1_vs_outside_component_1	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN1_vs_outside_component_1_markers_top200.txt	anchor_LAN1_vs_outside_component_1:8	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000100285	relaxed_iqr_median_baseMean	71	71	1	3	1	1	0	0.0033834622712826	0.0033834622712826	6.98989326375857	6.98989326375857	-6.98989326375857	2545.46340784728	2545.46340784728	2545.46340784728	8	NA	314
ranked_marker_source_pan_cancer_panel	ENSG00000117020	ENSG00000117020	ENSG00000117020	AKT3	AKT serine/threonine kinase 3	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:18	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000117020	relaxed_iqr_median_baseMean	254	254	1	4	1	1	0	0.0034514503924985	0.0034514503924985	8.33977422577404	8.33977422577404	-8.33977422577404	3135.1728948433	3135.1728948433	3135.1728948433	18	NA	315
ranked_marker_source_pan_cancer_panel	ENSG00000092964	ENSG00000092964	ENSG00000092964	DPYSL2	dihydropyrimidinase like 2	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor;isolate	isolate_SK_BR_3_vs_rest;anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/isolate_SK_BR_3_vs_rest_markers_top50.txt;results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	isolate_SK_BR_3_vs_rest:9;anchor_EFM_192C_vs_outside_component_0:45	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000092964	relaxed_iqr_median_baseMean	257	257	1	4	2	1	1	0.0037325674139314	0.006804809004465001	7.1861354733942	6.956455853122799	-6.956455853122799	3088.85994001745	3088.85994001745	3716.86679583469	9	NA	316
ranked_marker_source_pan_cancer_panel	ENSG00000011028	ENSG00000011028	ENSG00000011028.14	MRC2	mannose receptor C type 2	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	isolate	isolate	isolate_LAN6_vs_rest	results/unsupervised/nbl/deseq2_markers/markers/isolate_LAN6_vs_rest_markers_top50.txt	isolate_LAN6_vs_rest:9	isolate:1/4	nbl|isolate|nonrecurrent_marker|ENSG00000011028	relaxed_iqr_median_baseMean	86	86	1	4	1	0	1	0.0039081676629094	0.0039081676629094	6.90570032444582	6.90570032444582	-6.90570032444582	5187.95586923959	5187.95586923959	5187.95586923959	9	NA	317
ranked_marker_source_pan_cancer_panel	ENSG00000101384	ENSG00000101384	ENSG00000101384	JAG1	jagged canonical Notch ligand 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:32	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000101384	relaxed_iqr_median_baseMean	262	262	1	4	1	1	0	0.0042245679821889	0.0042245679821889	7.13097293794407	7.13097293794407	-7.13097293794407	3391.67523673299	3391.67523673299	3391.67523673299	32	NA	318
ranked_marker_source_pan_cancer_panel	ENSG00000117525	ENSG00000117525	ENSG00000117525	F3	coagulation factor III, tissue factor	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:29	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000117525	relaxed_iqr_median_baseMean	263	263	1	4	1	1	0	0.0042665893593605	0.0042665893593605	7.30232878488536	7.30232878488536	-7.30232878488536	8593.29244863879	8593.29244863879	8593.29244863879	29	NA	319
ranked_marker_source_pan_cancer_panel	ENSG00000175832	ENSG00000175832	ENSG00000175832	ETV4	ETS variant transcription factor 4	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:39	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000175832	relaxed_iqr_median_baseMean	265	265	1	4	1	1	0	0.0044826184497505	0.0044826184497505	6.90162513086901	6.90162513086901	-6.90162513086901	1880.69644122927	1880.69644122927	1880.69644122927	39	NA	320
ranked_marker_source_pan_cancer_panel	ENSG00000125827	ENSG00000125827	ENSG00000125827	TMX4	thioredoxin related transmembrane protein 4	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:53	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000125827	relaxed_iqr_median_baseMean	276	276	1	4	1	1	0	0.004823653759844	0.004823653759844	6.48789868114917	6.48789868114917	-6.48789868114917	1520.6423948691	1520.6423948691	1520.6423948691	53	NA	321
ranked_marker_source_pan_cancer_panel	ENSG00000276644	ENSG00000276644	ENSG00000276644.5	DACH1	dachshund family transcription factor 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_LAN5_vs_outside_component_1	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN5_vs_outside_component_1_markers_top200.txt	anchor_LAN5_vs_outside_component_1:3	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000276644	relaxed_iqr_median_baseMean	85	85	1	3	1	1	0	0.0049870963441659	0.0049870963441659	6.2642431099123	6.2642431099123	-6.2642431099123	1092.16050424676	1092.16050424676	1092.16050424676	3	NA	322
ranked_marker_source_pan_cancer_panel	ENSG00000141738	ENSG00000141738	ENSG00000141738	GRB7	growth factor receptor bound protein 7	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:72	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000141738	relaxed_iqr_median_baseMean	280	280	1	4	1	1	0	0.0052240682074027	0.0052240682074027	6.67379643818159	6.67379643818159	-6.67379643818159	7224.44093856096	7224.44093856096	7224.44093856096	72	NA	323
