tumour_sample_id	tumour_lineage	tumour_project_or_cohort	cell_line_model_id	cell_line_group_id	cell_line_lineage	similarity_metric	similarity_score	rank	is_focal_lineage	is_non_focal_lineage
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	Spearman correlation	0.534163997108527	2	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	Spearman correlation	0.500646528607799	3	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	Spearman correlation	0.492402546424807	4	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	Spearman correlation	0.484764390021833	5	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	Spearman correlation	0.479075078025399	6	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	Spearman correlation	0.476131896727318	7	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	Spearman correlation	0.459653016254229	8	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	Spearman correlation	0.447597292860165	9	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	Spearman correlation	0.442877861120554	10	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	Spearman correlation	0.435392034613824	11	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	Spearman correlation	0.434933647403107	12	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	Spearman correlation	0.421426597428769	13	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	Spearman correlation	0.390669234846232	14	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	Spearman correlation	0.26377284118665	15	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	Spearman correlation	0.219941660444782	16	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	Spearman correlation	0.180636354647756	17	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	Spearman correlation	0.165879920019817	18	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	Spearman correlation	0.130611356473269	19	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	Spearman correlation	0.0461695844014186	20	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	Spearman correlation	0.0417729802400873	21	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	Spearman correlation	0.041168551982053	22	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	Spearman correlation	0.0390261507807431	23	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	Spearman correlation	0.0191023786173546	24	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	Spearman correlation	0.0130140740945193	25	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	Spearman correlation	-0.00176122708020274	26	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	Spearman correlation	-0.0216025454465415	27	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	Spearman correlation	-0.0421027954282863	28	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	Spearman correlation	-0.060028111154706	29	TRUE	FALSE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	Spearman correlation	-0.167713468862686	30	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	Spearman correlation	-0.198199712180347	31	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	Spearman correlation	-0.201047163222532	32	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	Spearman correlation	-0.203201443360705	33	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	Spearman correlation	-0.204255873697553	34	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	Spearman correlation	-0.212603971268346	35	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	Spearman correlation	-0.226867779396962	36	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	Spearman correlation	-0.228825707696398	37	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	Spearman correlation	-0.228847369287149	38	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	Spearman correlation	-0.229702652741292	39	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	Spearman correlation	-0.230130294468363	40	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	Spearman correlation	-0.236590339838915	41	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	Spearman correlation	-0.237426756746275	42	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	Spearman correlation	-0.239576844318497	43	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	Spearman correlation	-0.243457762867771	44	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	Spearman correlation	-0.250099486096228	45	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	Spearman correlation	-0.252860989536404	46	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	Spearman correlation	-0.254115265516949	47	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	Spearman correlation	-0.257688030468774	48	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	Spearman correlation	-0.258080734146249	49	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_LS_libLAB6078	LS	neuroblastoma	Spearman correlation	-0.271081182401425	50	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	Spearman correlation	-0.296403581988597	51	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	Spearman correlation	-0.297516708248769	52	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	Spearman correlation	-0.298007238465116	53	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	Spearman correlation	-0.32382575835657	54	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	Spearman correlation	-0.334933263084562	55	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	Spearman correlation	-0.345339211776638	56	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	Spearman correlation	-0.360500229018915	57	FALSE	TRUE
TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	Spearman correlation	-0.373233051814176	58	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	Spearman correlation	0.425285155626301	1	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	Spearman correlation	0.418526040551197	2	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	Spearman correlation	0.414949083033419	3	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	Spearman correlation	0.413510334151	4	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	Spearman correlation	0.412673218482647	5	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	Spearman correlation	0.374138646059739	6	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	Spearman correlation	0.372490967640728	7	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	Spearman correlation	0.353800508628126	8	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	Spearman correlation	0.346700398188951	9	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	Spearman correlation	0.34169028187669	10	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	Spearman correlation	0.340123659732745	11	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	Spearman correlation	0.339011930994557	12	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	Spearman correlation	0.336313316043657	13	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	Spearman correlation	0.330073380385569	14	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	Spearman correlation	0.309680739596584	15	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	Spearman correlation	0.300155928515353	16	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	Spearman correlation	0.293661643856196	17	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	Spearman correlation	0.289847107601157	18	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	Spearman correlation	0.273692452228331	19	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	Spearman correlation	0.270435527244866	20	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	Spearman correlation	0.260149066682412	21	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	Spearman correlation	0.259791301054535	22	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	Spearman correlation	0.233404688476628	23	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	Spearman correlation	0.232452976005596	24	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	Spearman correlation	0.215301887458253	25	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	Spearman correlation	0.210693558716362	26	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	Spearman correlation	0.21021560619787	27	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	Spearman correlation	0.205516438527026	28	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	Spearman correlation	0.197811899829817	29	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	Spearman correlation	0.101734359720062	30	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_LS_libLAB6078	LS	neuroblastoma	Spearman correlation	-0.0337456139645987	31	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	Spearman correlation	-0.130593887448471	32	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	Spearman correlation	-0.138890975466851	33	TRUE	FALSE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	Spearman correlation	-0.218400193696547	34	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	Spearman correlation	-0.276564359905234	35	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	Spearman correlation	-0.28349606894535	36	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	Spearman correlation	-0.288577458878789	37	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	Spearman correlation	-0.290814891575004	38	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	Spearman correlation	-0.29697516848001	39	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	Spearman correlation	-0.297694892301715	40	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	Spearman correlation	-0.306414031959232	41	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	Spearman correlation	-0.306709607858825	42	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	Spearman correlation	-0.310157294593092	43	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	Spearman correlation	-0.316012911705609	44	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	Spearman correlation	-0.327366380302766	45	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	Spearman correlation	-0.333248550332977	46	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	Spearman correlation	-0.33788972084149	47	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	Spearman correlation	-0.34145689570538	48	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	Spearman correlation	-0.343892077762316	49	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	Spearman correlation	-0.347860341435584	50	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	Spearman correlation	-0.351436600192369	51	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	Spearman correlation	-0.358134224300182	52	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	Spearman correlation	-0.374302156131855	53	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	Spearman correlation	-0.375880657212663	54	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	Spearman correlation	-0.376332755574453	55	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	Spearman correlation	-0.402365096329443	56	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	Spearman correlation	-0.406158669754724	57	FALSE	TRUE
TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	Spearman correlation	-0.460576079524591	58	FALSE	TRUE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	Spearman correlation	0.491134295224423	1	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	Spearman correlation	0.4800729087219	2	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	Spearman correlation	0.422740966854622	3	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	Spearman correlation	0.404613010440537	4	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	Spearman correlation	0.387731643636087	5	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	Spearman correlation	0.386325736520289	6	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	Spearman correlation	0.382709648386963	7	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	Spearman correlation	0.373217679072353	8	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	Spearman correlation	0.298376184268864	9	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	Spearman correlation	0.292079648970428	10	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	Spearman correlation	0.274428247552852	11	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	Spearman correlation	0.271229319731718	12	FALSE	TRUE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	Spearman correlation	0.253090881902754	13	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	Spearman correlation	0.232983335598484	14	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	Spearman correlation	0.217734274471221	15	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	Spearman correlation	0.132736288649781	16	TRUE	FALSE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	Spearman correlation	0.124685863261558	17	FALSE	TRUE
TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	TCGA-BRCA	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	Spearman correlation	0.111670042264559	18	TRUE	FALSE
