tumour_lineage	tumour_sample_id	cell_line_model_id	cell_line_group_id	cell_line_lineage	rank	top10_indicator	is_displayed_model	is_focal_lineage	is_non_focal_lineage	similarity_score	panel	figure_label
neuroblastoma	SRP409177_SRR22373297	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	35	FALSE	FALSE	FALSE	TRUE	-0.0829921923940565	B	CAL-51
neuroblastoma	SRP409177_SRR22373297	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	36	FALSE	FALSE	FALSE	TRUE	-0.186369688586683	B	HDQ-P1
neuroblastoma	SRP409177_SRR22373297	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	37	FALSE	FALSE	FALSE	TRUE	-0.190871106896806	B	JIMT-1-B
neuroblastoma	SRP409177_SRR22373297	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	38	FALSE	FALSE	FALSE	TRUE	-0.21315110112504	B	CAL-120
neuroblastoma	SRP409177_SRR22373297	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	39	FALSE	FALSE	FALSE	TRUE	-0.216335354965343	B	CAL-85-1
neuroblastoma	SRP409177_SRR22373297	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	40	FALSE	FALSE	FALSE	TRUE	-0.236317124291063	B	HCC-1143
neuroblastoma	SRP409177_SRR22373297	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	41	FALSE	FALSE	FALSE	TRUE	-0.243924535210392	B	HCC-1937
neuroblastoma	SRP409177_SRR22373297	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	42	FALSE	FALSE	FALSE	TRUE	-0.295347055368773	B	HCC-1599
neuroblastoma	SRP409177_SRR22373297	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	43	FALSE	FALSE	FALSE	TRUE	-0.318961683091626	B	MFM-223
neuroblastoma	SRP409177_SRR22373297	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	44	FALSE	FALSE	FALSE	TRUE	-0.352882336684708	B	COLO-824
neuroblastoma	SRP409177_SRR22373297	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	45	FALSE	FALSE	FALSE	TRUE	-0.353778847037376	B	MDA-MB-468-B
neuroblastoma	SRP409177_SRR22373297	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	46	FALSE	FALSE	FALSE	TRUE	-0.432194504314675	B	EFM-192B
neuroblastoma	SRP409177_SRR22373297	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	47	FALSE	FALSE	FALSE	TRUE	-0.436190019666628	B	SK-BR-3
neuroblastoma	SRP409177_SRR22373297	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	48	FALSE	FALSE	FALSE	TRUE	-0.439514025705321	B	T-47D
neuroblastoma	SRP409177_SRR22373297	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	49	FALSE	FALSE	FALSE	TRUE	-0.472703775300825	B	EVSA-T
neuroblastoma	SRP409177_SRR22373297	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	50	FALSE	FALSE	FALSE	TRUE	-0.473239026220657	B	CAL-148
neuroblastoma	SRP409177_SRR22373297	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	51	FALSE	FALSE	FALSE	TRUE	-0.495732142551435	B	IPH-926
neuroblastoma	SRP409177_SRR22373297	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	52	FALSE	FALSE	FALSE	TRUE	-0.49965987808717	B	BT-474
neuroblastoma	SRP409177_SRR22373297	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	53	FALSE	FALSE	FALSE	TRUE	-0.501815555747327	B	EFM-19
neuroblastoma	SRP409177_SRR22373297	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	54	FALSE	FALSE	FALSE	TRUE	-0.509466988609148	B	KPL-1
neuroblastoma	SRP409177_SRR22373297	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	55	FALSE	FALSE	FALSE	TRUE	-0.524222724476095	B	MCF-7
neuroblastoma	SRP409177_SRR22373297	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	56	FALSE	FALSE	FALSE	TRUE	-0.534749558819779	B	EFM-192C
neuroblastoma	SRP409177_SRR22373297	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	57	FALSE	FALSE	FALSE	TRUE	-0.550350795486982	B	EFM-192A
neuroblastoma	SRP409177_SRR22373297	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	58	FALSE	FALSE	FALSE	TRUE	-0.566516631035679	B	MDA-MB-453
neuroblastoma	SRP409177_SRR22373299	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	1	TRUE	TRUE	TRUE	FALSE	0.628839123907444	B	IMR32
neuroblastoma	SRP409177_SRR22373299	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	2	TRUE	TRUE	TRUE	FALSE	0.548129434293582	B	CHP126
neuroblastoma	SRP409177_SRR22373299	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	3	TRUE	FALSE	TRUE	FALSE	0.54707710023971	B	NMB
neuroblastoma	SRP409177_SRR22373299	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	4	TRUE	FALSE	TRUE	FALSE	0.542879642961084	B	LAN5
neuroblastoma	SRP409177_SRR22373299	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	5	TRUE	FALSE	TRUE	FALSE	0.539913402550268	B	LAN1
neuroblastoma	SRP409177_SRR22373299	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	6	TRUE	FALSE	TRUE	FALSE	0.530909168408037	B	MHHNB11
neuroblastoma	SRP409177_SRR22373299	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	7	TRUE	TRUE	TRUE	FALSE	0.527585162369345	B	NBLS
neuroblastoma	SRP409177_SRR22373299	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	8	TRUE	FALSE	FALSE	TRUE	0.512737888812452	B	RBL-14
neuroblastoma	SRP409177_SRR22373299	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	9	TRUE	FALSE	TRUE	FALSE	0.509156738728723	B	NGP
neuroblastoma	SRP409177_SRR22373299	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	10	TRUE	FALSE	TRUE	FALSE	0.499720670293469	B	CHP134
neuroblastoma	SRP409177_SRR22373299	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	11	FALSE	FALSE	TRUE	FALSE	0.495937578283067	B	LAN2
neuroblastoma	SRP409177_SRR22373299	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	12	FALSE	TRUE	TRUE	FALSE	0.486700656730518	B	KELLY
neuroblastoma	SRP409177_SRR22373299	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	13	FALSE	FALSE	TRUE	FALSE	0.480684324589854	B	LAN6
neuroblastoma	SRP409177_SRR22373299	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	14	FALSE	FALSE	TRUE	FALSE	0.461357294313588	B	SIMA
neuroblastoma	SRP409177_SRR22373299	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	15	FALSE	FALSE	FALSE	TRUE	0.414719889428061	B	RBL-30
neuroblastoma	SRP409177_SRR22373299	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	16	FALSE	FALSE	FALSE	TRUE	0.394298599438406	B	RBL-7
neuroblastoma	SRP409177_SRR22373299	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	17	FALSE	FALSE	FALSE	TRUE	0.390006110664875	B	RBL-18
neuroblastoma	SRP409177_SRR22373299	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	18	FALSE	FALSE	TRUE	FALSE	0.38781898876008	B	SHSY5Y
neuroblastoma	SRP409177_SRR22373299	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	19	FALSE	FALSE	FALSE	TRUE	0.383874482960539	B	RBL-13
neuroblastoma	SRP409177_SRR22373299	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	20	FALSE	FALSE	FALSE	TRUE	0.358018229975519	B	RBL-15-2
neuroblastoma	SRP409177_SRR22373299	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	21	FALSE	FALSE	FALSE	TRUE	0.355897490364959	B	RBL-20-3
neuroblastoma	SRP409177_SRR22373299	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	22	FALSE	FALSE	FALSE	TRUE	0.348268417854881	B	RBL-20-1
neuroblastoma	SRP409177_SRR22373299	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	23	FALSE	FALSE	FALSE	TRUE	0.337511691144847	B	RBL-15-4
neuroblastoma	SRP409177_SRR22373299	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	24	FALSE	FALSE	TRUE	FALSE	0.297789225035628	B	SKNBE2
neuroblastoma	SRP409177_SRR22373299	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	25	FALSE	FALSE	FALSE	TRUE	0.279736734808674	B	Y-79
neuroblastoma	SRP409177_SRR22373299	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	26	FALSE	FALSE	FALSE	TRUE	0.230734722726398	B	WERI-RB1
neuroblastoma	SRP409177_SRR22373299	NG-A0611_LS_libLAB6078	LS	neuroblastoma	27	FALSE	FALSE	TRUE	FALSE	0.216040477826742	B	LS
neuroblastoma	SRP409177_SRR22373299	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	28	FALSE	FALSE	TRUE	FALSE	0.0348671253566738	B	GIMEN
neuroblastoma	SRP409177_SRR22373299	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	29	FALSE	FALSE	FALSE	TRUE	-0.0725114762758415	B	DU-4475
neuroblastoma	SRP409177_SRR22373299	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	30	FALSE	FALSE	TRUE	FALSE	-0.0824597365181928	B	CCLF-PEDS-0051-T
neuroblastoma	SRP409177_SRR22373299	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	31	FALSE	FALSE	FALSE	TRUE	-0.22985987396448	B	HS-578T-B
neuroblastoma	SRP409177_SRR22373299	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	32	FALSE	FALSE	FALSE	TRUE	-0.302167661411169	B	ETCC-007
neuroblastoma	SRP409177_SRR22373299	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	33	FALSE	FALSE	FALSE	TRUE	-0.30217884158704	B	ETCC-006
neuroblastoma	SRP409177_SRR22373299	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	34	FALSE	FALSE	FALSE	TRUE	-0.311715531605134	B	CAL-51
neuroblastoma	SRP409177_SRR22373299	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	35	FALSE	FALSE	FALSE	TRUE	-0.331750406766242	B	MDA-MB-231
neuroblastoma	SRP409177_SRR22373299	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	36	FALSE	FALSE	FALSE	TRUE	-0.332052970275756	B	HCC-1599
neuroblastoma	SRP409177_SRR22373299	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	37	FALSE	FALSE	FALSE	TRUE	-0.342106743427891	B	MFM-223
neuroblastoma	SRP409177_SRR22373299	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	38	FALSE	FALSE	FALSE	TRUE	-0.344214905340595	B	COLO-824
neuroblastoma	SRP409177_SRR22373299	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	39	FALSE	FALSE	FALSE	TRUE	-0.385443900148452	B	BT-474
neuroblastoma	SRP409177_SRR22373299	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	40	FALSE	FALSE	FALSE	TRUE	-0.400066871426929	B	CAL-148
neuroblastoma	SRP409177_SRR22373299	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	41	FALSE	FALSE	FALSE	TRUE	-0.410045877152926	B	EFM-192C
neuroblastoma	SRP409177_SRR22373299	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	42	FALSE	FALSE	FALSE	TRUE	-0.41132460976819	B	IPH-926
neuroblastoma	SRP409177_SRR22373299	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	43	FALSE	FALSE	FALSE	TRUE	-0.417039077160333	B	HCC-1937
neuroblastoma	SRP409177_SRR22373299	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	44	FALSE	FALSE	FALSE	TRUE	-0.419099024564593	B	T-47D
neuroblastoma	SRP409177_SRR22373299	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	45	FALSE	FALSE	FALSE	TRUE	-0.421425199906785	B	JIMT-1-B
neuroblastoma	SRP409177_SRR22373299	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	46	FALSE	FALSE	FALSE	TRUE	-0.425997193077095	B	MDA-MB-453
neuroblastoma	SRP409177_SRR22373299	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	47	FALSE	FALSE	FALSE	TRUE	-0.426749758665422	B	EVSA-T
neuroblastoma	SRP409177_SRR22373299	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	48	FALSE	FALSE	FALSE	TRUE	-0.445266924952021	B	EFM-19
neuroblastoma	SRP409177_SRR22373299	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	49	FALSE	FALSE	FALSE	TRUE	-0.456169692709372	B	CAL-85-1
neuroblastoma	SRP409177_SRR22373299	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	50	FALSE	FALSE	FALSE	TRUE	-0.470879310350851	B	HDQ-P1
neuroblastoma	SRP409177_SRR22373299	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	51	FALSE	FALSE	FALSE	TRUE	-0.487803301575811	B	EFM-192B
neuroblastoma	SRP409177_SRR22373299	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	52	FALSE	FALSE	FALSE	TRUE	-0.4921775453854	B	CAL-120
neuroblastoma	SRP409177_SRR22373299	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	53	FALSE	FALSE	FALSE	TRUE	-0.49437375118309	B	HCC-1143
neuroblastoma	SRP409177_SRR22373299	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	54	FALSE	FALSE	FALSE	TRUE	-0.501359264819585	B	SK-BR-3
neuroblastoma	SRP409177_SRR22373299	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	55	FALSE	FALSE	FALSE	TRUE	-0.502170526331236	B	MCF-7
neuroblastoma	SRP409177_SRR22373299	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	56	FALSE	FALSE	FALSE	TRUE	-0.502313772334585	B	KPL-1
neuroblastoma	SRP409177_SRR22373299	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	57	FALSE	FALSE	FALSE	TRUE	-0.506750205872457	B	MDA-MB-468-B
neuroblastoma	SRP409177_SRR22373299	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	58	FALSE	FALSE	FALSE	TRUE	-0.548046281735541	B	EFM-192A
neuroblastoma	SRP409177_SRR22373300	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	1	TRUE	TRUE	TRUE	FALSE	0.645316606858549	B	IMR32
neuroblastoma	SRP409177_SRR22373300	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	2	TRUE	TRUE	TRUE	FALSE	0.644807908856411	B	NBLS
neuroblastoma	SRP409177_SRR22373300	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	3	TRUE	TRUE	TRUE	FALSE	0.621205160070421	B	CHP126
neuroblastoma	SRP409177_SRR22373300	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	4	TRUE	FALSE	TRUE	FALSE	0.595307680186877	B	NGP
neuroblastoma	SRP409177_SRR22373300	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	5	TRUE	TRUE	TRUE	FALSE	0.589755325344865	B	KELLY
neuroblastoma	SRP409177_SRR22373300	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	6	TRUE	FALSE	TRUE	FALSE	0.587513001321707	B	LAN5
neuroblastoma	SRP409177_SRR22373300	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	7	TRUE	FALSE	TRUE	FALSE	0.56632307424091	B	NMB
neuroblastoma	SRP409177_SRR22373300	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	8	TRUE	FALSE	TRUE	FALSE	0.555433582942406	B	MHHNB11
neuroblastoma	SRP409177_SRR22373300	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	9	TRUE	FALSE	TRUE	FALSE	0.540905643158833	B	LAN2
neuroblastoma	SRP409177_SRR22373300	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	10	TRUE	FALSE	TRUE	FALSE	0.534386901864958	B	LAN6
neuroblastoma	SRP409177_SRR22373300	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	11	FALSE	FALSE	TRUE	FALSE	0.519684970594391	B	SIMA
neuroblastoma	SRP409177_SRR22373300	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	12	FALSE	FALSE	TRUE	FALSE	0.49312855909544	B	LAN1
neuroblastoma	SRP409177_SRR22373300	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	13	FALSE	FALSE	FALSE	TRUE	0.4746756788201	B	RBL-14
neuroblastoma	SRP409177_SRR22373300	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	14	FALSE	FALSE	TRUE	FALSE	0.455044687512338	B	CHP134
neuroblastoma	SRP409177_SRR22373300	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	15	FALSE	FALSE	TRUE	FALSE	0.445435326351081	B	SHSY5Y
neuroblastoma	SRP409177_SRR22373300	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	16	FALSE	FALSE	TRUE	FALSE	0.439378466072883	B	SKNBE2
neuroblastoma	SRP409177_SRR22373300	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	17	FALSE	FALSE	FALSE	TRUE	0.353266655230278	B	RBL-18
neuroblastoma	SRP409177_SRR22373300	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	18	FALSE	FALSE	FALSE	TRUE	0.346079898428102	B	RBL-7
neuroblastoma	SRP409177_SRR22373300	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	19	FALSE	FALSE	FALSE	TRUE	0.336348952854247	B	RBL-30
neuroblastoma	SRP409177_SRR22373300	NG-A0611_LS_libLAB6078	LS	neuroblastoma	20	FALSE	FALSE	TRUE	FALSE	0.313450555148139	B	LS
neuroblastoma	SRP409177_SRR22373300	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	21	FALSE	FALSE	FALSE	TRUE	0.309885476567225	B	RBL-13
neuroblastoma	SRP409177_SRR22373300	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	22	FALSE	FALSE	FALSE	TRUE	0.290995870671918	B	RBL-20-1
neuroblastoma	SRP409177_SRR22373300	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	23	FALSE	FALSE	FALSE	TRUE	0.282424868344695	B	RBL-20-3
neuroblastoma	SRP409177_SRR22373300	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	24	FALSE	FALSE	FALSE	TRUE	0.269985525166052	B	RBL-15-2
neuroblastoma	SRP409177_SRR22373300	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	25	FALSE	FALSE	FALSE	TRUE	0.265081620524567	B	RBL-15-4
neuroblastoma	SRP409177_SRR22373300	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	26	FALSE	FALSE	FALSE	TRUE	0.248127582576954	B	WERI-RB1
neuroblastoma	SRP409177_SRR22373300	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	27	FALSE	FALSE	FALSE	TRUE	0.178517711320173	B	Y-79
neuroblastoma	SRP409177_SRR22373300	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	28	FALSE	FALSE	TRUE	FALSE	0.0959528112726918	B	GIMEN
neuroblastoma	SRP409177_SRR22373300	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	29	FALSE	FALSE	TRUE	FALSE	-0.000262384752476147	B	CCLF-PEDS-0051-T
neuroblastoma	SRP409177_SRR22373300	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	30	FALSE	FALSE	FALSE	TRUE	-0.098739470108577	B	DU-4475
neuroblastoma	SRP409177_SRR22373300	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	31	FALSE	FALSE	FALSE	TRUE	-0.154388096746254	B	HS-578T-B
neuroblastoma	SRP409177_SRR22373300	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	32	FALSE	FALSE	FALSE	TRUE	-0.212855525225447	B	ETCC-007
neuroblastoma	SRP409177_SRR22373300	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	33	FALSE	FALSE	FALSE	TRUE	-0.21888932639091	B	ETCC-006
neuroblastoma	SRP409177_SRR22373300	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	34	FALSE	FALSE	FALSE	TRUE	-0.269207804182015	B	CAL-51
neuroblastoma	SRP409177_SRR22373300	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	35	FALSE	FALSE	FALSE	TRUE	-0.30545183807332	B	MDA-MB-231
neuroblastoma	SRP409177_SRR22373300	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	36	FALSE	FALSE	FALSE	TRUE	-0.352647552991413	B	COLO-824
neuroblastoma	SRP409177_SRR22373300	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	37	FALSE	FALSE	FALSE	TRUE	-0.370114481507116	B	MFM-223
neuroblastoma	SRP409177_SRR22373300	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	38	FALSE	FALSE	FALSE	TRUE	-0.378213121403783	B	JIMT-1-B
neuroblastoma	SRP409177_SRR22373300	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	39	FALSE	FALSE	FALSE	TRUE	-0.389736388921983	B	HDQ-P1
neuroblastoma	SRP409177_SRR22373300	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	40	FALSE	FALSE	FALSE	TRUE	-0.400857868869814	B	HCC-1599
neuroblastoma	SRP409177_SRR22373300	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	41	FALSE	FALSE	FALSE	TRUE	-0.403182646690022	B	CAL-120
neuroblastoma	SRP409177_SRR22373300	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	42	FALSE	FALSE	FALSE	TRUE	-0.425364814379383	B	HCC-1143
neuroblastoma	SRP409177_SRR22373300	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	43	FALSE	FALSE	FALSE	TRUE	-0.428396738323442	B	SK-BR-3
neuroblastoma	SRP409177_SRR22373300	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	44	FALSE	FALSE	FALSE	TRUE	-0.43668963377587	B	IPH-926
neuroblastoma	SRP409177_SRR22373300	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	45	FALSE	FALSE	FALSE	TRUE	-0.450996066324996	B	EFM-19
neuroblastoma	SRP409177_SRR22373300	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	46	FALSE	FALSE	FALSE	TRUE	-0.451086905253949	B	CAL-148
neuroblastoma	SRP409177_SRR22373300	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	47	FALSE	FALSE	FALSE	TRUE	-0.452728294824033	B	HCC-1937
neuroblastoma	SRP409177_SRR22373300	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	48	FALSE	FALSE	FALSE	TRUE	-0.454138394505782	B	CAL-85-1
neuroblastoma	SRP409177_SRR22373300	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	49	FALSE	FALSE	FALSE	TRUE	-0.454169139989428	B	EVSA-T
neuroblastoma	SRP409177_SRR22373300	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	50	FALSE	FALSE	FALSE	TRUE	-0.462348137400169	B	MDA-MB-453
neuroblastoma	SRP409177_SRR22373300	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	51	FALSE	FALSE	FALSE	TRUE	-0.476447736695678	B	BT-474
neuroblastoma	SRP409177_SRR22373300	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	52	FALSE	FALSE	FALSE	TRUE	-0.49027901177028	B	T-47D
neuroblastoma	SRP409177_SRR22373300	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	53	FALSE	FALSE	FALSE	TRUE	-0.508067370342278	B	MDA-MB-468-B
neuroblastoma	SRP409177_SRR22373300	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	54	FALSE	FALSE	FALSE	TRUE	-0.520353684863684	B	EFM-192B
neuroblastoma	SRP409177_SRR22373300	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	55	FALSE	FALSE	FALSE	TRUE	-0.521847635864467	B	KPL-1
neuroblastoma	SRP409177_SRR22373300	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	56	FALSE	FALSE	FALSE	TRUE	-0.524430256490704	B	EFM-192C
neuroblastoma	SRP409177_SRR22373300	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	57	FALSE	FALSE	FALSE	TRUE	-0.549780606517553	B	MCF-7
neuroblastoma	SRP409177_SRR22373300	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	58	FALSE	FALSE	FALSE	TRUE	-0.570387766931066	B	EFM-192A
neuroblastoma	SRP409177_SRR22373301	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	1	TRUE	TRUE	TRUE	FALSE	0.666044652923668	B	IMR32
neuroblastoma	SRP409177_SRR22373301	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	2	TRUE	TRUE	TRUE	FALSE	0.610544862377276	B	CHP126
neuroblastoma	SRP409177_SRR22373301	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	3	TRUE	FALSE	TRUE	FALSE	0.588670149524371	B	NMB
neuroblastoma	SRP409177_SRR22373301	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	4	TRUE	FALSE	TRUE	FALSE	0.588613549884023	B	LAN1
neuroblastoma	SRP409177_SRR22373301	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	5	TRUE	FALSE	TRUE	FALSE	0.576131582284872	B	LAN2
