cell_line_group_id	cell_line_lineage	tumour_sample_id	tumour_lineage	similarity_score	rank	consensus_component_id	consensus_component_label	same_lineage_indicator
RBL_14	retinoblastoma	GSE268136_SRR29131255	retinoblastoma	0.701962365431735	50	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131247	retinoblastoma	0.739834861814773	1	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131253	retinoblastoma	0.735081889547549	2	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960499	retinoblastoma	0.7300186673999	3	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960501	retinoblastoma	0.727396566777618	4	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960500	retinoblastoma	0.72053193879273	5	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960509	retinoblastoma	0.720028481498032	6	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131275	retinoblastoma	0.719961051062309	7	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960508	retinoblastoma	0.719893620626586	8	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131261	retinoblastoma	0.717916476399872	9	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131245	retinoblastoma	0.715248956313114	10	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960498	retinoblastoma	0.714919839885906	11	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131244	retinoblastoma	0.71477030503363	12	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131255	retinoblastoma	0.714649070001527	13	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131263	retinoblastoma	0.71362922833378	14	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131260	retinoblastoma	0.711072461864245	15	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960502	retinoblastoma	0.710489345816466	16	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131250	retinoblastoma	0.710102930987919	17	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131259	retinoblastoma	0.709377267697782	18	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131277	retinoblastoma	0.709250093197247	19	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131252	retinoblastoma	0.708687241218234	20	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960507	retinoblastoma	0.7082389860419	21	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960510	retinoblastoma	0.708137316317572	22	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131251	retinoblastoma	0.703153054162013	23	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960503	retinoblastoma	0.700666163791673	24	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131246	retinoblastoma	0.697909901058937	25	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131256	retinoblastoma	0.694593930771652	26	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131267	retinoblastoma	0.693321836385812	27	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960497	retinoblastoma	0.691700710884495	28	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131265	retinoblastoma	0.690961421755015	29	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131254	retinoblastoma	0.690701482666011	30	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131257	retinoblastoma	0.685237171708984	31	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131264	retinoblastoma	0.684249123666371	32	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131266	retinoblastoma	0.681709826221635	33	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131272	retinoblastoma	0.678689431833944	34	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960505	retinoblastoma	0.677978791905133	35	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131269	retinoblastoma	0.67419150732878	36	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131274	retinoblastoma	0.672592392798709	37	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960481	retinoblastoma	0.672227988941408	38	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960512	retinoblastoma	0.671518746534582	39	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131249	retinoblastoma	0.670299059223139	40	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960506	retinoblastoma	0.661776620784855	41	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131258	retinoblastoma	0.658738407991869	42	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131276	retinoblastoma	0.658071440625056	43	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131248	retinoblastoma	0.654297083127053	44	71	Component 71 - retinoblastoma dominant (n = 2, purity = 1.00)	TRUE
RBL_15	retinoblastoma	GSE111168_SRR6785780	retinoblastoma	0.652924017777877	45	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE111168_SRR6785778	retinoblastoma	0.652781121155024	46	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131243	retinoblastoma	0.651402465717912	47	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE268136_SRR29131270	retinoblastoma	0.650124082483145	48	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE196420_SRR17960504	retinoblastoma	0.648164756661725	49	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_15	retinoblastoma	GSE111168_SRR6785779	retinoblastoma	0.645515404360758	50	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131253	retinoblastoma	0.859055016597321	1	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131255	retinoblastoma	0.856976202646278	2	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131277	retinoblastoma	0.847583457392524	3	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131252	retinoblastoma	0.847473751916789	4	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960498	retinoblastoma	0.847259232292261	5	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131244	retinoblastoma	0.846768003314922	6	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960500	retinoblastoma	0.844185382688686	7	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131275	retinoblastoma	0.842637627091523	8	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131246	retinoblastoma	0.838424797071074	9	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131259	retinoblastoma	0.831792856496503	10	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131256	retinoblastoma	0.825213322996329	11	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131261	retinoblastoma	0.820491794973742	12	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131263	retinoblastoma	0.819677039657132	13	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131254	retinoblastoma	0.818128585298977	14	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960503	retinoblastoma	0.816154585496727	15	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960512	retinoblastoma	0.812546882495304	16	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960501	retinoblastoma	0.809934215146413	17	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131245	retinoblastoma	0.809101990805004	18	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131276	retinoblastoma	0.80560888460626	19	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131274	retinoblastoma	0.800764374649091	20	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960497	retinoblastoma	0.796601855420062	21	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131267	retinoblastoma	0.794231658135377	22	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131250	retinoblastoma	0.788235590063479	23	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131260	retinoblastoma	0.783482617796255	24	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960504	retinoblastoma	0.783303036221324	25	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131247	retinoblastoma	0.778580809437746	26	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960505	retinoblastoma	0.775963949522904	27	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960502	retinoblastoma	0.774815186452142	28	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131265	retinoblastoma	0.772758732852842	29	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960507	retinoblastoma	0.768705220338557	30	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960499	retinoblastoma	0.7663846350843	31	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131257	retinoblastoma	0.763491764577639	32	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960510	retinoblastoma	0.762611325727786	33	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960509	retinoblastoma	0.761259223208368	34	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960508	retinoblastoma	0.750879128672993	35	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131264	retinoblastoma	0.734279362548298	36	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131272	retinoblastoma	0.728217610943156	37	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131251	retinoblastoma	0.722944760497923	38	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131248	retinoblastoma	0.717045121442913	39	71	Component 71 - retinoblastoma dominant (n = 2, purity = 1.00)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131243	retinoblastoma	0.710357279988988	40	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131273	retinoblastoma	0.709077848612732	41	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE196420_SRR17960481	retinoblastoma	0.708006648012077	42	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131271	retinoblastoma	0.704672859319498	43	73	Component 73 - retinoblastoma dominant (n = 1, purity = 1.00)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131266	retinoblastoma	0.70377634896683	44	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131239	retinoblastoma	0.694473743881037	45	71	Component 71 - retinoblastoma dominant (n = 2, purity = 1.00)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131270	retinoblastoma	0.688595067655786	46	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131269	retinoblastoma	0.684972690673532	47	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE111168_SRR6785778	retinoblastoma	0.68294418751391	48	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE268136_SRR29131249	retinoblastoma	0.682102879279605	49	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_18	retinoblastoma	GSE111168_SRR6785780	retinoblastoma	0.679077942945466	50	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131246	retinoblastoma	0.812924562811451	1	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131261	retinoblastoma	0.81045514146591	2	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131254	retinoblastoma	0.803098236362194	3	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131277	retinoblastoma	0.802706580826208	4	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960497	retinoblastoma	0.797132564393446	5	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131275	retinoblastoma	0.795216561753527	6	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960503	retinoblastoma	0.794631698803267	7	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131245	retinoblastoma	0.791977804555852	8	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960500	retinoblastoma	0.790603341684692	9	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131259	retinoblastoma	0.78613301823871	10	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960505	retinoblastoma	0.785642837402859	11	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131256	retinoblastoma	0.78528437301399	12	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131263	retinoblastoma	0.784939185083968	13	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131250	retinoblastoma	0.77708790657845	14	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131260	retinoblastoma	0.77495948059698	15	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131274	retinoblastoma	0.773961300519983	16	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131264	retinoblastoma	0.773620654536409	17	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131257	retinoblastoma	0.771904846920683	18	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960512	retinoblastoma	0.768600406189765	19	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960502	retinoblastoma	0.76614600820555	20	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960509	retinoblastoma	0.759848774146123	21	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131265	retinoblastoma	0.757486263232349	22	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131247	retinoblastoma	0.756093981955895	23	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131244	retinoblastoma	0.755507372103155	24	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960498	retinoblastoma	0.755182098861404	25	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131276	retinoblastoma	0.754748168285405	26	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960510	retinoblastoma	0.75427650461584	27	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131267	retinoblastoma	0.752671101236842	28	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960507	retinoblastoma	0.748569723594608	29	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131270	retinoblastoma	0.746872433145169	30	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960501	retinoblastoma	0.745554569914356	31	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131249	retinoblastoma	0.744555691076368	32	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131269	retinoblastoma	0.743294776866399	33	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131253	retinoblastoma	0.73586100805357	34	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131252	retinoblastoma	0.734643766405598	35	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960499	retinoblastoma	0.722310285517235	36	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131272	retinoblastoma	0.718774205517487	37	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131255	retinoblastoma	0.718564227839407	38	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131248	retinoblastoma	0.718128550360928	39	71	Component 71 - retinoblastoma dominant (n = 2, purity = 1.00)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131266	retinoblastoma	0.712447623496398	40	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131258	retinoblastoma	0.710491442099442	41	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960504	retinoblastoma	0.70789799067783	42	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960506	retinoblastoma	0.696641649858553	43	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131251	retinoblastoma	0.696218200697433	44	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE111168_SRR6785780	retinoblastoma	0.688454966076901	45	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE111168_SRR6785778	retinoblastoma	0.688184894953513	46	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131262	retinoblastoma	0.688150306284412	47	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE111168_SRR6785779	retinoblastoma	0.681593482516476	48	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE268136_SRR29131273	retinoblastoma	0.679769716327494	49	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_20	retinoblastoma	GSE196420_SRR17960508	retinoblastoma	0.676766790964601	50	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE196420_SRR17960512	retinoblastoma	0.802881620454691	1	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE196420_SRR17960503	retinoblastoma	0.794868229399041	2	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE196420_SRR17960500	retinoblastoma	0.789879774677531	3	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE268136_SRR29131277	retinoblastoma	0.788764552134383	4	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE196420_SRR17960509	retinoblastoma	0.784370044256028	5	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE268136_SRR29131261	retinoblastoma	0.782645502127902	6	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE268136_SRR29131247	retinoblastoma	0.778201382219118	7	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE268136_SRR29131245	retinoblastoma	0.775665578579342	8	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE268136_SRR29131246	retinoblastoma	0.775497875941275	9	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE196420_SRR17960510	retinoblastoma	0.774547560992227	10	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE268136_SRR29131244	retinoblastoma	0.771367499717875	11	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE196420_SRR17960497	retinoblastoma	0.770948941883699	12	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE196420_SRR17960502	retinoblastoma	0.77005941914095	13	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE268136_SRR29131275	retinoblastoma	0.768207003751298	14	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE268136_SRR29131259	retinoblastoma	0.760121640313478	15	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE196420_SRR17960508	retinoblastoma	0.756049960013402	16	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE268136_SRR29131263	retinoblastoma	0.750051096897536	17	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE196420_SRR17960507	retinoblastoma	0.749541700134407	18	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE196420_SRR17960505	retinoblastoma	0.748293014241797	19	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
RBL_30	retinoblastoma	GSE268136_SRR29131256	retinoblastoma	0.748073603290326	20	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
